region_id,region_name,station_name,station_id,lat,lon,station_elevation,date,rrr24,Hargreaves,SPEI_1,GPM,MOD16A2GF,NDVI,EVI,LST_Day,LST_Night,LST,PCI_GPM,VCI,TCI,TCI_Day,TCI_Night,VHI,VHI_Day,VHI_Night,CI_GPM,GPM_SPEI_1,SPEI_1_Class,GPM_SPEI_1_Class
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2014-06,80.73,128.76,1.572,67.68,230.831,0.296,0.185,6.111,5.932,6.022,1.0,0.288,0.441,0.445,0.351,0.365,0.367,0.32,0.576,1.43,VW,MW
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2014-07,7.51,136.43,0.015,24.552,254.792,0.301,0.188,6.145,5.953,6.049,0.241,0.262,0.545,0.434,0.669,0.404,0.348,0.465,0.349,-0.406,NN,NN
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2014-08,0.9,135.47,-1.114,3.72,247.851,0.242,0.149,6.219,5.977,6.098,0.027,0.063,0.163,0.038,0.348,0.113,0.051,0.206,0.084,-0.985,MD,NN
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2014-09,26.3,96.58,-0.924,33.84,177.606,0.231,0.13,6.149,5.922,6.035,0.281,0.0,0.143,0.233,0.225,0.071,0.117,0.112,0.141,-0.915,NN,NN
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2014-10,109.11,69.17,-0.366,107.88,112.955,0.249,0.138,5.987,5.774,5.881,0.577,0.0,0.692,0.664,0.797,0.346,0.332,0.399,0.423,0.831,NN,NN
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2014-11,152.64,42.06,0.377,84.96,80.198,0.258,0.139,5.831,5.673,5.752,0.314,0.318,0.656,0.652,0.704,0.487,0.485,0.511,0.43,-0.215,NN,NN
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2014-12,51.91,33.99,-1.152,48.36,89.682,0.237,0.114,5.768,5.619,5.694,0.252,0.434,0.494,0.543,0.634,0.464,0.489,0.534,0.393,-0.775,MD,NN
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2015-01,102.03,34.77,0.336,61.752,92.452,0.224,0.104,5.747,5.597,5.672,0.4,0.198,0.229,0.251,0.314,0.213,0.224,0.256,0.276,-0.346,NN,NN
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2015-02,53.72,37.47,-0.339,63.168,78.009,0.267,0.137,5.772,5.614,5.693,0.314,0.844,0.227,0.455,0.328,0.536,0.65,0.586,0.462,0.478,NN,NN
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2015-03,61.04,51.08,0.25,93.744,124.788,0.249,0.138,5.835,5.627,5.731,0.528,0.897,0.658,0.587,0.818,0.777,0.742,0.857,0.694,1.091,NN,MW
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2015-04,7.08,81.81,-0.597,22.32,196.634,0.264,0.145,5.945,5.746,5.845,0.224,0.554,0.435,0.556,0.361,0.494,0.555,0.457,0.404,-1.027,NN,MD
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2015-05,0.25,114.8,-0.82,14.88,243.054,0.274,0.153,6.061,5.837,5.949,0.056,0.248,0.495,0.34,0.487,0.371,0.294,0.368,0.266,-1.564,NN,SD
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2015-06,0.01,131.0,-0.522,9.36,259.657,0.302,0.15,6.131,5.949,6.04,0.058,0.344,0.236,0.249,0.204,0.29,0.297,0.274,0.213,-1.265,NN,MD
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2015-07,112.51,140.29,1.568,77.376,255.878,0.273,0.17,6.171,5.974,6.073,0.898,0.062,0.274,0.14,0.442,0.168,0.101,0.252,0.411,1.463,VW,MW
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2015-08,115.71,126.63,1.337,40.176,241.417,0.278,0.18,6.199,5.989,6.094,0.356,0.261,0.194,0.206,0.247,0.228,0.233,0.254,0.27,0.275,MW,NN
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2015-09,126.13,103.41,0.632,72.72,185.312,0.33,0.175,6.105,5.925,6.015,0.703,0.863,0.322,0.562,0.202,0.592,0.712,0.532,0.629,0.112,NN,NN
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2015-10,191.93,68.89,0.669,121.272,103.96,0.281,0.162,5.989,5.814,5.902,0.687,0.378,0.471,0.645,0.428,0.424,0.511,0.403,0.512,1.21,NN,MW
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2015-11,62.74,44.7,-0.942,72.0,90.926,0.265,0.141,5.836,5.687,5.762,0.25,0.407,0.575,0.612,0.59,0.491,0.509,0.498,0.41,-0.768,NN,NN
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2015-12,88.92,33.81,-0.323,58.776,80.222,0.234,0.127,5.747,5.604,5.676,0.362,0.362,0.688,0.691,0.814,0.525,0.526,0.588,0.471,-0.137,NN,NN
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2016-01,110.43,36.35,0.476,56.544,95.206,0.229,0.112,5.766,5.609,5.688,0.346,0.229,0.098,0.129,0.188,0.163,0.179,0.208,0.224,-0.629,NN,NN
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2016-02,86.91,42.55,0.403,96.744,111.615,0.213,0.112,5.774,5.61,5.692,0.552,0.681,0.234,0.438,0.389,0.457,0.559,0.535,0.489,0.478,NN,NN
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2016-03,59.86,63.19,-0.17,88.536,130.958,0.249,0.143,5.88,5.671,5.775,0.492,0.888,0.302,0.32,0.319,0.595,0.604,0.604,0.561,0.854,NN,NN
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2016-04,51.53,90.68,0.677,62.64,184.949,0.274,0.172,5.968,5.752,5.86,0.642,0.676,0.306,0.378,0.308,0.491,0.527,0.492,0.541,0.375,NN,NN
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2016-05,23.19,102.29,0.952,48.36,234.95,0.271,0.17,6.088,5.893,5.991,0.69,0.216,0.072,0.122,0.031,0.144,0.169,0.123,0.326,0.243,NN,NN
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2016-06,41.91,131.43,0.972,31.68,236.639,0.346,0.184,6.114,5.938,6.026,0.419,0.781,0.395,0.424,0.298,0.588,0.602,0.539,0.531,0.161,NN,NN
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2016-07,118.95,133.49,1.658,63.24,246.096,0.3,0.185,6.13,5.972,6.051,0.722,0.253,0.528,0.609,0.468,0.39,0.431,0.361,0.501,1.356,VW,MW
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2016-08,0.0,145.88,-1.71,3.72,256.58,0.312,0.169,6.204,5.991,6.098,0.027,0.452,0.163,0.164,0.228,0.308,0.308,0.34,0.214,-1.259,SD,MD
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2016-09,172.13,100.85,1.142,100.08,176.114,0.311,0.179,6.089,5.897,5.993,1.0,0.698,0.51,0.681,0.425,0.604,0.689,0.561,0.736,1.266,MW,MW
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2016-10,67.93,68.19,-0.939,65.472,109.065,0.334,0.164,5.974,5.815,5.894,0.227,1.0,0.548,0.788,0.42,0.774,0.894,0.71,0.592,-0.041,NN,NN
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2016-11,134.31,39.95,0.181,97.2,87.389,0.267,0.124,5.817,5.649,5.733,0.375,0.435,0.812,0.76,0.888,0.623,0.597,0.661,0.541,-0.096,NN,NN
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2016-12,89.65,32.47,-0.281,65.472,80.162,0.24,0.112,5.737,5.609,5.673,0.433,0.494,0.715,0.759,0.757,0.604,0.626,0.625,0.547,0.075,NN,NN
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2017-01,82.01,34.36,-0.107,66.96,74.577,0.215,0.108,5.74,5.568,5.654,0.454,0.132,0.389,0.297,0.629,0.26,0.215,0.38,0.325,0.495,NN,NN
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2017-02,91.41,38.65,0.596,57.12,89.755,0.203,0.103,5.771,5.586,5.678,0.271,0.65,0.324,0.468,0.777,0.487,0.559,0.714,0.415,-0.044,NN,NN
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2017-03,23.39,55.46,-1.118,37.2,134.158,0.226,0.119,5.85,5.656,5.753,0.142,0.566,0.481,0.497,0.487,0.523,0.532,0.527,0.396,-0.47,MD,NN
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2017-04,47.54,81.23,0.801,66.96,183.971,0.25,0.141,5.966,5.709,5.837,0.687,0.381,0.504,0.396,0.692,0.442,0.389,0.536,0.524,0.493,NN,NN
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2017-05,3.42,115.44,-0.654,11.904,242.32,0.286,0.151,6.078,5.87,5.974,0.0,0.371,0.241,0.203,0.22,0.306,0.287,0.295,0.204,-1.65,NN,SD
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2017-06,3.51,128.22,-0.163,11.52,251.126,0.267,0.15,6.115,5.924,6.019,0.093,0.0,0.471,0.414,0.427,0.235,0.207,0.214,0.188,-0.959,NN,NN
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2017-07,1.13,150.6,-0.986,20.832,269.765,0.317,0.156,6.177,5.977,6.077,0.194,0.384,0.226,0.077,0.414,0.305,0.23,0.399,0.268,-1.365,NN,MD
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2017-08,13.2,148.97,-1.17,5.208,267.795,0.411,0.145,6.218,5.992,6.105,0.04,1.0,0.098,0.04,0.223,0.549,0.52,0.612,0.379,-1.565,MD,SD
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2017-09,83.72,110.47,-0.09,54.72,177.387,0.285,0.155,6.154,5.949,6.052,0.508,0.468,0.002,0.195,0.0,0.235,0.332,0.234,0.326,-0.231,NN,NN
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2017-10,88.33,74.12,-0.731,90.024,143.364,0.308,0.166,5.97,5.776,5.873,0.429,0.701,0.777,0.827,0.782,0.739,0.764,0.742,0.636,-0.309,NN,NN
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2017-11,110.42,46.99,-0.238,69.84,92.304,0.291,0.136,5.882,5.709,5.795,0.239,0.748,0.298,0.26,0.423,0.523,0.504,0.585,0.429,-0.849,NN,NN
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2017-12,55.92,37.23,-1.133,33.48,92.91,0.24,0.113,5.773,5.615,5.694,0.094,0.481,0.492,0.507,0.692,0.487,0.494,0.586,0.356,-1.341,MD,MD
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2018-01,157.6,33.58,1.295,115.32,83.285,0.229,0.112,5.74,5.606,5.673,0.954,0.229,0.221,0.297,0.219,0.225,0.263,0.224,0.468,1.727,MW,VW
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2018-02,33.46,36.11,-0.896,28.896,89.238,0.205,0.113,5.761,5.608,5.685,0.071,0.656,0.284,0.562,0.42,0.47,0.609,0.538,0.337,-0.876,NN,NN
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2018-03,22.85,72.41,-1.671,26.784,162.674,0.221,0.122,5.871,5.66,5.766,0.071,0.487,0.377,0.369,0.437,0.432,0.428,0.462,0.312,-1.406,SD,MD
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2018-04,16.35,76.27,0.057,41.04,167.481,0.257,0.153,5.936,5.71,5.823,0.418,0.467,0.63,0.62,0.685,0.548,0.543,0.576,0.505,0.279,NN,NN
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2018-05,12.42,124.73,-0.673,31.248,224.033,0.262,0.162,6.096,5.863,5.98,0.366,0.122,0.185,0.059,0.277,0.153,0.09,0.199,0.224,-0.035,NN,NN
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2018-06,6.5,132.86,-0.25,23.04,265.658,0.306,0.155,6.126,5.948,6.037,0.279,0.387,0.272,0.3,0.215,0.33,0.344,0.301,0.313,-1.048,NN,MD
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2018-07,33.22,154.56,0.257,18.6,274.318,0.316,0.162,6.178,6.015,6.096,0.167,0.377,0.0,0.066,0.0,0.188,0.221,0.188,0.181,-1.722,NN,SD
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2018-08,40.25,126.32,0.364,43.152,241.905,0.308,0.179,6.156,5.966,6.061,0.383,0.426,0.489,0.588,0.435,0.458,0.507,0.43,0.433,0.339,NN,NN
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2018-09,19.32,105.72,-1.277,28.08,180.635,0.283,0.154,6.111,5.917,6.014,0.219,0.451,0.327,0.514,0.262,0.389,0.483,0.357,0.332,-1.176,MD,MD
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2018-10,212.12,76.26,0.802,157.728,121.39,0.279,0.148,5.973,5.789,5.881,0.988,0.359,0.693,0.801,0.662,0.526,0.58,0.511,0.68,1.475,NN,MW
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2018-11,72.35,44.53,-0.783,77.76,78.914,0.31,0.161,5.856,5.707,5.782,0.279,1.0,0.409,0.455,0.435,0.704,0.727,0.718,0.562,-0.354,NN,NN
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2018-12,102.51,35.66,-0.092,55.8,82.997,0.251,0.135,5.809,5.649,5.729,0.331,0.705,0.118,0.26,0.277,0.411,0.483,0.491,0.385,-0.32,NN,NN
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2019-01,97.93,40.41,0.123,95.232,98.545,0.259,0.12,5.764,5.608,5.686,0.746,0.441,0.111,0.141,0.2,0.276,0.291,0.321,0.433,0.647,NN,NN
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2019-02,90.22,39.16,0.558,104.16,91.257,0.224,0.114,5.776,5.61,5.693,0.604,0.715,0.229,0.422,0.392,0.472,0.568,0.553,0.516,1.193,NN,MW
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2019-03,116.03,63.3,1.342,162.936,127.963,0.217,0.119,5.872,5.664,5.768,1.0,0.425,0.36,0.364,0.399,0.393,0.395,0.412,0.595,2.161,MW,EW
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2019-04,95.22,76.76,1.572,82.8,178.036,0.256,0.15,5.935,5.74,5.837,0.851,0.453,0.505,0.63,0.417,0.479,0.542,0.435,0.603,0.926,VW,NN
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2019-05,2.03,128.48,-1.662,15.624,235.849,0.307,0.156,6.094,5.869,5.982,0.07,0.581,0.164,0.079,0.222,0.372,0.33,0.401,0.272,-1.249,SD,MD
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2019-06,4.61,150.11,-1.821,7.92,251.279,0.289,0.167,6.157,5.966,6.061,0.035,0.218,0.0,0.0,0.055,0.109,0.109,0.136,0.084,-1.069,SD,MD
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2019-07,67.11,140.41,1.147,30.504,256.362,0.309,0.173,6.157,5.967,6.062,0.315,0.322,0.399,0.299,0.525,0.361,0.31,0.424,0.345,-0.193,MW,NN
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2019-08,21.61,134.92,-0.317,20.832,246.043,0.286,0.164,6.186,5.963,6.074,0.181,0.305,0.371,0.326,0.463,0.338,0.316,0.384,0.286,-0.401,NN,NN
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2019-09,206.51,94.51,1.464,61.92,186.46,0.318,0.166,6.084,5.89,5.987,0.586,0.757,0.561,0.716,0.482,0.659,0.737,0.62,0.635,-0.294,MW,NN
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2019-10,136.31,76.32,-0.092,84.072,120.844,0.284,0.151,6.011,5.828,5.92,0.38,0.418,0.279,0.44,0.296,0.348,0.429,0.357,0.359,0.136,NN,NN
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2019-11,276.5,45.14,1.426,223.2,79.033,0.258,0.132,5.843,5.702,5.772,1.0,0.32,0.487,0.559,0.477,0.404,0.44,0.399,0.602,2.269,MW,EW
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2019-12,56.12,38.6,-1.162,52.824,94.259,0.236,0.125,5.789,5.643,5.716,0.299,0.416,0.256,0.396,0.354,0.336,0.406,0.385,0.324,-0.779,MD,NN
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2020-01,102.82,35.92,0.328,66.96,89.686,0.257,0.125,5.752,5.602,5.677,0.454,0.431,0.189,0.217,0.27,0.31,0.324,0.35,0.358,-0.054,NN,NN
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2020-02,175.73,46.04,1.822,160.08,104.918,0.242,0.115,5.797,5.632,5.714,1.0,0.77,0.088,0.224,0.045,0.429,0.497,0.407,0.619,2.022,VW,EW
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2020-03,78.6,55.22,0.639,87.048,136.665,0.234,0.131,5.872,5.664,5.768,0.482,0.672,0.358,0.365,0.392,0.515,0.519,0.532,0.504,0.695,NN,NN
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2020-04,50.05,77.91,0.921,79.92,167.724,0.246,0.145,5.968,5.728,5.848,0.821,0.329,0.41,0.378,0.522,0.37,0.353,0.425,0.52,1.056,NN,MW
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2020-05,3.95,126.88,-1.401,25.296,238.58,0.291,0.148,6.103,5.855,5.979,0.254,0.415,0.19,0.006,0.338,0.303,0.211,0.377,0.286,-0.957,MD,NN
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2020-06,11.1,146.07,-0.796,7.92,259.126,0.316,0.167,6.145,5.95,6.047,0.035,0.491,0.155,0.114,0.199,0.323,0.302,0.345,0.227,-1.29,NN,MD
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2020-07,20.97,150.53,-0.007,31.992,253.191,0.317,0.175,6.174,5.998,6.086,0.333,0.378,0.119,0.106,0.185,0.249,0.242,0.282,0.277,0.023,NN,NN
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2020-08,83.63,122.59,1.066,47.616,225.806,0.277,0.16,6.166,5.955,6.061,0.423,0.259,0.492,0.497,0.527,0.375,0.378,0.393,0.391,0.818,MW,NN
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2020-09,3.01,106.33,-1.673,7.92,186.078,0.295,0.164,6.125,5.92,6.022,0.0,0.555,0.256,0.412,0.241,0.405,0.483,0.398,0.27,-1.842,SD,SD
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2020-10,165.11,76.56,0.274,61.008,155.102,0.278,0.155,5.987,5.789,5.888,0.19,0.347,0.62,0.671,0.662,0.483,0.509,0.504,0.385,-1.563,NN,SD
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2020-11,108.83,39.94,-0.16,157.68,59.466,0.246,0.133,5.835,5.727,5.781,0.675,0.155,0.415,0.621,0.279,0.285,0.388,0.217,0.415,1.655,NN,VW
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2020-12,100.2,30.41,-0.037,88.536,79.906,0.254,0.121,5.736,5.597,5.666,0.677,0.759,0.791,0.77,0.908,0.775,0.765,0.834,0.742,0.745,NN,NN
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2021-01,61.1,36.89,-0.7,40.92,127.321,0.215,0.107,5.745,5.579,5.662,0.185,0.131,0.321,0.267,0.513,0.226,0.199,0.322,0.212,-2.025,NN,ED
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2021-02,26.13,37.06,-1.146,34.944,101.755,0.209,0.11,5.802,5.595,5.698,0.114,0.668,0.195,0.183,0.637,0.431,0.425,0.652,0.326,-1.061,MD,MD
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2021-03,46.02,60.89,-0.551,60.264,158.989,0.231,0.123,5.877,5.645,5.761,0.299,0.633,0.418,0.337,0.615,0.525,0.485,0.624,0.45,-0.515,NN,NN
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2021-04,1.52,91.29,-1.565,14.4,184.285,0.269,0.138,5.994,5.763,5.879,0.142,0.612,0.14,0.178,0.205,0.376,0.395,0.408,0.298,-0.896,SD,NN
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2021-05,25.36,112.2,0.665,43.152,239.504,0.302,0.167,6.094,5.894,5.994,0.592,0.529,0.04,0.079,0.024,0.285,0.304,0.277,0.387,-0.198,NN,NN
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2021-06,5.0,143.41,-1.071,10.08,268.886,0.288,0.185,6.146,5.972,6.059,0.07,0.211,0.026,0.106,0.0,0.118,0.158,0.105,0.102,-1.492,MD,MD
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2021-07,46.35,147.26,0.733,61.752,259.368,0.267,0.178,6.184,6.005,6.094,0.704,0.013,0.024,0.0,0.109,0.019,0.007,0.061,0.247,0.934,NN,NN
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2021-08,0.53,148.68,-1.855,0.744,259.964,0.265,0.166,6.214,6.018,6.116,0.0,0.191,0.0,0.082,0.0,0.096,0.137,0.096,0.064,-1.459,SD,MD
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2021-09,54.81,98.27,-0.389,45.36,180.262,0.266,0.17,6.108,5.89,5.999,0.406,0.303,0.458,0.539,0.484,0.381,0.421,0.393,0.389,-0.636,NN,NN
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2021-10,224.35,67.81,1.001,117.552,120.295,0.268,0.165,5.952,5.753,5.852,0.656,0.223,1.0,1.0,1.0,0.612,0.612,0.612,0.627,0.875,MW,NN
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2021-11,162.91,44.45,0.467,110.88,95.039,0.251,0.143,5.841,5.685,5.763,0.443,0.22,0.563,0.576,0.604,0.392,0.398,0.412,0.409,0.046,NN,NN
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2021-12,47.71,37.74,-1.347,31.248,96.46,0.218,0.115,5.801,5.64,5.72,0.071,0.062,0.208,0.316,0.383,0.135,0.189,0.222,0.114,-1.515,MD,SD
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2022-01,166.22,38.28,1.347,117.552,104.42,0.225,0.115,5.757,5.598,5.678,0.977,0.205,0.184,0.187,0.306,0.194,0.196,0.255,0.455,1.188,MW,MW
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2022-02,61.01,45.21,-0.351,61.152,109.245,0.213,0.119,5.812,5.627,5.72,0.3,0.681,0.054,0.086,0.118,0.368,0.383,0.399,0.345,-0.513,NN,NN
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2022-03,92.07,57.23,0.938,62.496,142.102,0.214,0.129,5.866,5.659,5.762,0.315,0.388,0.404,0.402,0.451,0.396,0.395,0.419,0.369,-0.029,NN,NN
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2022-04,2.04,97.19,-2.055,25.92,162.993,0.236,0.154,5.993,5.743,5.868,0.261,0.212,0.235,0.187,0.389,0.223,0.2,0.301,0.236,0.017,ED,NN
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2022-05,46.56,110.53,1.396,42.408,224.074,0.25,0.17,6.046,5.825,5.935,0.577,0.0,0.631,0.459,0.584,0.316,0.23,0.292,0.403,0.458,MW,NN
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2022-06,0.0,144.14,-1.649,5.76,253.589,0.344,0.181,6.126,5.936,6.031,0.0,0.762,0.341,0.304,0.321,0.551,0.533,0.541,0.368,-1.197,SD,MD
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2022-07,20.82,146.48,0.125,24.552,256.358,0.282,0.186,6.095,5.972,6.034,0.241,0.124,0.729,1.0,0.468,0.426,0.562,0.296,0.364,-0.483,NN,NN
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2022-08,14.53,146.9,-1.016,6.696,269.992,0.266,0.174,6.162,5.979,6.07,0.054,0.197,0.405,0.536,0.327,0.301,0.366,0.262,0.219,-1.588,MD,SD
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2022-09,74.02,106.56,-0.19,46.08,201.697,0.28,0.173,6.158,5.945,6.052,0.414,0.422,0.0,0.163,0.031,0.211,0.293,0.227,0.279,-1.263,NN,MD
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2022-10,89.84,74.04,-0.708,37.944,132.198,0.249,0.151,6.011,5.859,5.935,0.0,0.001,0.113,0.445,0.0,0.057,0.223,0.0,0.038,-1.568,NN,SD
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2022-11,18.83,50.34,-1.805,21.6,92.652,0.254,0.136,5.904,5.716,5.81,0.0,0.258,0.175,0.086,0.367,0.216,0.172,0.312,0.144,-1.849,SD,SD
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2022-12,86.75,30.64,-0.302,72.912,76.501,0.267,0.121,5.77,5.631,5.701,0.512,1.0,0.418,0.528,0.489,0.709,0.764,0.745,0.643,0.407,NN,NN
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2023-01,31.2,36.33,-1.494,23.064,78.158,0.338,0.12,5.732,5.553,5.642,0.0,1.0,0.489,0.352,0.785,0.745,0.676,0.892,0.496,-1.171,MD,MD
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2023-02,95.94,43.37,0.592,86.016,118.715,0.318,0.118,5.794,5.61,5.702,0.476,1.0,0.168,0.254,0.385,0.584,0.627,0.693,0.548,-0.046,NN,NN
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2023-03,37.0,69.93,-1.146,52.08,156.534,0.227,0.118,5.934,5.692,5.813,0.244,0.57,0.0,0.0,0.073,0.285,0.285,0.322,0.271,-0.659,MD,NN
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2023-04,21.51,95.06,-0.536,33.12,194.016,0.278,0.154,5.984,5.755,5.87,0.336,0.731,0.218,0.256,0.274,0.475,0.493,0.502,0.428,-0.634,NN,NN
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2023-05,67.67,119.84,1.665,57.288,208.162,0.296,0.174,6.07,5.872,5.971,0.859,0.473,0.27,0.27,0.197,0.371,0.372,0.335,0.534,1.581,VW,VW
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2023-06,15.03,140.41,-0.198,31.68,247.212,0.338,0.18,6.106,5.947,6.027,0.419,0.709,0.386,0.496,0.218,0.547,0.602,0.463,0.504,-0.192,NN,NN
MASA,Mazandaran,Babolsar,40736,36.7,52.64,-21.0,2023-07,26.74,150.52,0.184,26.04,257.174,0.306,0.169,6.128,5.98,6.054,0.259,0.297,0.491,0.633,0.375,0.394,0.465,0.336,0.349,-0.45,NN,NN
