Region,St_Ele,St_ID,St_Lat,St_Lon,St_Name,date,region_id,LST_Day_Aqua_MYD21C3
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2022-03-01,MASA,5.814400000000001
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2022-03-01,MASA,5.8748000000000005
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2022-03-01,MASA,5.878000000000001
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2022-03-01,MASA,5.9396
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2022-03-01,MASA,5.95
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2022-03-01,MASA,5.7916
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2022-03-01,MASA,5.8191999999999995
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2022-03-01,MASA,5.838000000000001
Mazandaran,23.0,40759,36.54,53.0,Sari,2022-03-01,MASA,5.942
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2022-03-01,MASA,5.926800000000001
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2022-03-01,MASA,5.864800000000001
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2022-04-01,MASA,6.0280000000000005
Mazandaran,23.7,99309,36.48,52.47,Amol,2022-04-01,MASA,6.083200000000001
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2022-04-01,MASA,6.0816
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2022-04-01,MASA,6.008000000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2022-04-01,MASA,5.948
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2022-04-01,MASA,6.0064
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2022-04-01,MASA,5.974
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2022-04-01,MASA,5.974
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2022-04-01,MASA,6.0236
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2022-04-01,MASA,5.7956
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2022-04-01,MASA,5.910800000000001
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2022-04-01,MASA,5.8936
Mazandaran,23.0,40759,36.54,53.0,Sari,2022-04-01,MASA,6.049600000000001
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2022-04-01,MASA,6.0664
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2022-04-01,MASA,6.0716
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2022-05-01,MASA,6.1008000000000004
Mazandaran,23.7,99309,36.48,52.47,Amol,2022-05-01,MASA,6.1028
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2022-05-01,MASA,6.1091999999999995
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2022-05-01,MASA,6.0600000000000005
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2022-05-01,MASA,5.9828
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2022-05-01,MASA,6.0736
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2022-05-01,MASA,6.0364
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2022-05-01,MASA,6.049600000000001
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2022-05-01,MASA,6.107200000000001
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2022-05-01,MASA,5.8976
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2022-05-01,MASA,5.9403999999999995
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2022-05-01,MASA,6.0132
Mazandaran,23.0,40759,36.54,53.0,Sari,2022-05-01,MASA,6.110399999999999
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2022-05-01,MASA,6.154
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2022-05-01,MASA,6.097200000000001
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2022-06-01,MASA,6.1848
Mazandaran,23.7,99309,36.48,52.47,Amol,2022-06-01,MASA,6.1216
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2022-06-01,MASA,6.1728
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2022-06-01,MASA,6.2804
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2022-06-01,MASA,6.1188
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2022-06-01,MASA,6.184
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2022-06-01,MASA,6.1088000000000005
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2022-06-01,MASA,6.1976
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2022-06-01,MASA,6.2376000000000005
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2022-06-01,MASA,5.99
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2022-06-01,MASA,6.034800000000001
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2022-06-01,MASA,6.0624
Mazandaran,23.0,40759,36.54,53.0,Sari,2022-06-01,MASA,6.2139999999999995
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2022-06-01,MASA,6.267200000000001
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2022-06-01,MASA,6.274
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2022-07-01,MASA,6.206
Mazandaran,23.7,99309,36.48,52.47,Amol,2022-07-01,MASA,6.1024
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2022-07-01,MASA,6.1344
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2022-07-01,MASA,6.346
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2022-07-01,MASA,6.1176
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2022-07-01,MASA,6.072000000000001
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2022-07-01,MASA,6.11
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2022-07-01,MASA,6.1664
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2022-07-01,MASA,6.306800000000001
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2022-07-01,MASA,6.043200000000001
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2022-07-01,MASA,6.0728
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2022-07-01,MASA,6.0712
Mazandaran,23.0,40759,36.54,53.0,Sari,2022-07-01,MASA,6.2148
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2022-07-01,MASA,6.2308
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2022-07-01,MASA,6.3036
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2022-08-01,MASA,6.1676
Mazandaran,23.7,99309,36.48,52.47,Amol,2022-08-01,MASA,6.2132000000000005
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2022-08-01,MASA,6.2128
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2022-08-01,MASA,6.339600000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2022-08-01,MASA,6.114800000000001
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2022-08-01,MASA,6.106000000000001
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2022-08-01,MASA,6.182
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2022-08-01,MASA,6.2112
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2022-08-01,MASA,6.299600000000001
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2022-08-01,MASA,6.0708
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2022-08-01,MASA,6.062
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2022-08-01,MASA,6.130800000000001
Mazandaran,23.0,40759,36.54,53.0,Sari,2022-08-01,MASA,6.2292
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2022-08-01,MASA,6.324800000000001
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2022-08-01,MASA,6.3064
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2022-09-01,MASA,6.2348
Mazandaran,23.7,99309,36.48,52.47,Amol,2022-09-01,MASA,6.1564
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2022-09-01,MASA,6.2224
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2022-09-01,MASA,6.2612000000000005
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2022-09-01,MASA,6.112000000000001
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2022-09-01,MASA,6.1452
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2022-09-01,MASA,6.134
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2022-09-01,MASA,6.222
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2022-09-01,MASA,6.2616
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2022-09-01,MASA,6.0296
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2022-09-01,MASA,6.0948
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2022-09-01,MASA,6.0844000000000005
Mazandaran,23.0,40759,36.54,53.0,Sari,2022-09-01,MASA,6.2188
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2022-09-01,MASA,6.2764
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2022-09-01,MASA,6.264
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2022-10-01,MASA,6.0364
Mazandaran,23.7,99309,36.48,52.47,Amol,2022-10-01,MASA,6.0488
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2022-10-01,MASA,6.0312
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2022-10-01,MASA,6.0884
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2022-10-01,MASA,6.0088
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2022-10-01,MASA,6.010800000000001
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2022-10-01,MASA,6.004
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2022-10-01,MASA,6.0576
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2022-10-01,MASA,6.0888
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2022-10-01,MASA,5.9628
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2022-10-01,MASA,5.932799999999999
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2022-10-01,MASA,5.9952
Mazandaran,23.0,40759,36.54,53.0,Sari,2022-10-01,MASA,6.0284
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2022-10-01,MASA,6.022
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2022-10-01,MASA,6.0888
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2022-11-01,MASA,5.8839999999999995
Mazandaran,23.7,99309,36.48,52.47,Amol,2022-11-01,MASA,5.9508
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2022-11-01,MASA,5.945600000000001
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2022-11-01,MASA,5.8424000000000005
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2022-11-01,MASA,5.8772
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2022-11-01,MASA,5.8816
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2022-11-01,MASA,5.9084
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2022-11-01,MASA,5.8272
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2022-11-01,MASA,5.8952
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2022-11-01,MASA,5.878000000000001
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2022-11-01,MASA,5.799600000000001
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2022-11-01,MASA,5.8828
Mazandaran,23.0,40759,36.54,53.0,Sari,2022-11-01,MASA,5.910800000000001
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2022-11-01,MASA,5.9552
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2022-11-01,MASA,5.8260000000000005
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2022-12-01,MASA,5.7132000000000005
Mazandaran,23.7,99309,36.48,52.47,Amol,2022-12-01,MASA,5.8052
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2022-12-01,MASA,5.8020000000000005
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2022-12-01,MASA,5.622000000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2022-12-01,MASA,5.7703999999999995
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2022-12-01,MASA,5.7652
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2022-12-01,MASA,5.7620000000000005
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2022-12-01,MASA,5.6644000000000005
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2022-12-01,MASA,5.6948
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2022-12-01,MASA,5.7556
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2022-12-01,MASA,5.6568000000000005
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2022-12-01,MASA,5.6848
Mazandaran,23.0,40759,36.54,53.0,Sari,2022-12-01,MASA,5.7952
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2022-12-01,MASA,5.816000000000001
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2022-12-01,MASA,5.5756000000000006
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2023-01-01,MASA,5.7303999999999995
Mazandaran,23.7,99309,36.48,52.47,Amol,2023-01-01,MASA,5.7892
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2023-01-01,MASA,5.7736
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2023-01-01,MASA,5.6091999999999995
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2023-01-01,MASA,5.7232
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2023-01-01,MASA,5.7388
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2023-01-01,MASA,5.7416
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2023-01-01,MASA,5.6896
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2023-01-01,MASA,5.7236
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2023-01-01,MASA,5.725600000000001
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2023-01-01,MASA,5.638400000000001
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2023-01-01,MASA,5.734
Mazandaran,23.0,40759,36.54,53.0,Sari,2023-01-01,MASA,5.7752
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2023-01-01,MASA,5.8036
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2023-01-01,MASA,5.5324
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2023-02-01,MASA,5.8672
Mazandaran,23.7,99309,36.48,52.47,Amol,2023-02-01,MASA,5.8676
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2023-02-01,MASA,5.8588000000000005
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2023-02-01,MASA,5.613200000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2023-02-01,MASA,5.7620000000000005
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2023-02-01,MASA,5.8276
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2023-02-01,MASA,5.8420000000000005
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2023-02-01,MASA,5.7912
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2023-02-01,MASA,5.771599999999999
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2023-02-01,MASA,5.7416
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2023-02-01,MASA,5.7428
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2023-02-01,MASA,5.784800000000001
Mazandaran,23.0,40759,36.54,53.0,Sari,2023-02-01,MASA,5.8748000000000005
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2023-02-01,MASA,5.885600000000001
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2023-02-01,MASA,5.4176
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2023-03-01,MASA,6.0224
Mazandaran,23.7,99309,36.48,52.47,Amol,2023-03-01,MASA,6.0312
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2023-03-01,MASA,6.0404
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2023-03-01,MASA,5.937200000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2023-03-01,MASA,5.886
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2023-03-01,MASA,5.98
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2023-03-01,MASA,6.0152
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2023-03-01,MASA,6.0
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2023-03-01,MASA,6.033200000000001
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2023-03-01,MASA,5.8112
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2023-03-01,MASA,5.9264
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2023-03-01,MASA,5.9716
Mazandaran,23.0,40759,36.54,53.0,Sari,2023-03-01,MASA,6.000800000000001
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2023-03-01,MASA,6.0612
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2023-03-01,MASA,5.8624
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2023-04-01,MASA,6.1264
Mazandaran,23.7,99309,36.48,52.47,Amol,2023-04-01,MASA,6.061599999999999
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2023-04-01,MASA,6.0552
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2023-04-01,MASA,6.0088
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2023-04-01,MASA,5.936
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2023-04-01,MASA,6.0052
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2023-04-01,MASA,5.9912
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2023-04-01,MASA,6.091200000000001
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2023-04-01,MASA,6.096
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2023-04-01,MASA,5.8476
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2023-04-01,MASA,5.954400000000001
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2023-04-01,MASA,5.938400000000001
Mazandaran,23.0,40759,36.54,53.0,Sari,2023-04-01,MASA,6.0328
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2023-04-01,MASA,6.064400000000001
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2023-04-01,MASA,5.975600000000001
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2023-05-01,MASA,6.154
Mazandaran,23.7,99309,36.48,52.47,Amol,2023-05-01,MASA,6.1288
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2023-05-01,MASA,6.1388
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2023-05-01,MASA,6.132000000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2023-05-01,MASA,6.0428
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2023-05-01,MASA,6.0768
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2023-05-01,MASA,6.0456
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2023-05-01,MASA,6.1412
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2023-05-01,MASA,6.1496
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2023-05-01,MASA,5.912000000000001
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2023-05-01,MASA,5.9752
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2023-05-01,MASA,6.0104
Mazandaran,23.0,40759,36.54,53.0,Sari,2023-05-01,MASA,6.146800000000001
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2023-05-01,MASA,6.1832
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2023-05-01,MASA,6.114400000000001
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2023-06-01,MASA,6.065600000000001
Mazandaran,23.7,99309,36.48,52.47,Amol,2023-06-01,MASA,6.1008000000000004
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2023-06-01,MASA,6.1488000000000005
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2023-06-01,MASA,6.2592
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2023-06-01,MASA,6.110399999999999
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2023-06-01,MASA,6.155600000000001
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2023-06-01,MASA,6.0652
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2023-06-01,MASA,6.0648
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2023-06-01,MASA,6.1812000000000005
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2023-06-01,MASA,5.9872000000000005
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2023-06-01,MASA,6.0104
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2023-06-01,MASA,6.0152
Mazandaran,23.0,40759,36.54,53.0,Sari,2023-06-01,MASA,6.1412
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2023-06-01,MASA,6.1972000000000005
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2023-06-01,MASA,6.2076
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2023-07-01,MASA,6.120800000000001
Mazandaran,23.7,99309,36.48,52.47,Amol,2023-07-01,MASA,6.123600000000001
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2023-07-01,MASA,6.1652
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2023-07-01,MASA,6.3672
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2023-07-01,MASA,6.134
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2023-07-01,MASA,6.1328
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2023-07-01,MASA,6.0992
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2023-07-01,MASA,6.2084
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2023-07-01,MASA,6.3076
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2023-07-01,MASA,6.0248
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2023-07-01,MASA,6.0624
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2023-07-01,MASA,6.103200000000001
Mazandaran,23.0,40759,36.54,53.0,Sari,2023-07-01,MASA,6.2212000000000005
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2023-07-01,MASA,6.2492
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2023-07-01,MASA,6.301200000000001
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2023-08-01,MASA,6.195600000000001
Mazandaran,23.7,99309,36.48,52.47,Amol,2023-08-01,MASA,6.1888000000000005
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2023-08-01,MASA,6.2088
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2023-08-01,MASA,6.3264
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2023-08-01,MASA,6.128000000000001
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2023-08-01,MASA,6.1624
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2023-08-01,MASA,6.215600000000001
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2023-08-01,MASA,6.266
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2023-08-01,MASA,6.32
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2023-08-01,MASA,6.0764
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2023-08-01,MASA,6.0612
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2023-08-01,MASA,6.106000000000001
Mazandaran,23.0,40759,36.54,53.0,Sari,2023-08-01,MASA,6.2536000000000005
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2023-08-01,MASA,6.3976
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2023-08-01,MASA,6.268000000000001
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2023-09-01,MASA,5.9864
Mazandaran,23.7,99309,36.48,52.47,Amol,2023-09-01,MASA,6.11
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2023-09-01,MASA,6.106800000000001
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2023-09-01,MASA,6.199199999999999
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2023-09-01,MASA,6.084
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2023-09-01,MASA,6.0304
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2023-09-01,MASA,6.0888
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2023-09-01,MASA,6.058000000000001
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2023-09-01,MASA,6.166
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2023-09-01,MASA,6.0048
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2023-09-01,MASA,6.0092
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2023-09-01,MASA,6.0152
Mazandaran,23.0,40759,36.54,53.0,Sari,2023-09-01,MASA,6.1316
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2023-09-01,MASA,6.2136000000000005
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2023-09-01,MASA,6.1912
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2023-10-01,MASA,5.9968
Mazandaran,23.7,99309,36.48,52.47,Amol,2023-10-01,MASA,6.0236
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2023-10-01,MASA,6.05
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2023-10-01,MASA,6.0012
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2023-10-01,MASA,5.9884
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2023-10-01,MASA,5.994400000000001
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2023-10-01,MASA,5.9652
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2023-10-01,MASA,5.954
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2023-10-01,MASA,6.024
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2023-10-01,MASA,5.972799999999999
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2023-10-01,MASA,5.8976
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2023-10-01,MASA,5.9928
Mazandaran,23.0,40759,36.54,53.0,Sari,2023-10-01,MASA,6.006800000000001
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2023-10-01,MASA,6.0588
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2023-10-01,MASA,5.9788
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2023-11-01,MASA,5.8872
