Region,St_Ele,St_ID,St_Lat,St_Lon,St_Name,date,region_id,EVI_Terra_MOD13A3
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2007-01-01,MASA,0.11030000000000001
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2007-01-01,MASA,0.0224
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2007-01-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2007-01-01,MASA,0.1452
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2007-01-01,MASA,0.1816
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2007-01-01,MASA,0.0811
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2007-01-01,MASA,0.0892
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2007-01-01,MASA,0.2154
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2007-01-01,MASA,0.1658
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2007-01-01,MASA,0.22340000000000002
Mazandaran,23.0,40759,36.54,53.0,Sari,2007-01-01,MASA,0.2235
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2007-01-01,MASA,0.19010000000000002
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2007-01-01,MASA,0.0046
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2007-02-01,MASA,0.1293
Mazandaran,23.7,99309,36.48,52.47,Amol,2007-02-01,MASA,0.19940000000000002
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2007-02-01,MASA,0.11520000000000001
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2007-02-01,MASA,0.07970000000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2007-02-01,MASA,-0.0166
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2007-02-01,MASA,0.2821
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2007-02-01,MASA,0.1825
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2007-02-01,MASA,0.0988
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2007-02-01,MASA,0.1356
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2007-02-01,MASA,0.1308
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2007-02-01,MASA,0.1655
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2007-02-01,MASA,0.2074
Mazandaran,23.0,40759,36.54,53.0,Sari,2007-02-01,MASA,0.22920000000000001
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2007-02-01,MASA,0.2505
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2007-02-01,MASA,0.0046
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2007-03-01,MASA,0.15410000000000001
Mazandaran,23.7,99309,36.48,52.47,Amol,2007-03-01,MASA,0.1907
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2007-03-01,MASA,0.1105
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2007-03-01,MASA,0.0756
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2007-03-01,MASA,0.004
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2007-03-01,MASA,0.391
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2007-03-01,MASA,0.21710000000000002
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2007-03-01,MASA,0.1484
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2007-03-01,MASA,0.18000000000000002
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2007-03-01,MASA,0.1641
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2007-03-01,MASA,0.1837
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2007-03-01,MASA,0.18330000000000002
Mazandaran,23.0,40759,36.54,53.0,Sari,2007-03-01,MASA,0.24080000000000001
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2007-03-01,MASA,0.29510000000000003
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2007-03-01,MASA,0.08560000000000001
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2007-04-01,MASA,0.22990000000000002
Mazandaran,23.7,99309,36.48,52.47,Amol,2007-04-01,MASA,0.1552
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2007-04-01,MASA,0.16570000000000001
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2007-04-01,MASA,0.14100000000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2007-04-01,MASA,0.09290000000000001
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2007-04-01,MASA,0.4526
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2007-04-01,MASA,0.27190000000000003
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2007-04-01,MASA,0.3356
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2007-04-01,MASA,0.2089
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2007-04-01,MASA,0.24530000000000002
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2007-04-01,MASA,0.3703
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2007-04-01,MASA,0.22820000000000001
Mazandaran,23.0,40759,36.54,53.0,Sari,2007-04-01,MASA,0.29610000000000003
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2007-04-01,MASA,0.3548
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2007-04-01,MASA,0.1278
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2007-05-01,MASA,0.3437
Mazandaran,23.7,99309,36.48,52.47,Amol,2007-05-01,MASA,0.14880000000000002
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2007-05-01,MASA,0.15430000000000002
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2007-05-01,MASA,0.1729
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2007-05-01,MASA,0.09290000000000001
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2007-05-01,MASA,0.37620000000000003
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2007-05-01,MASA,0.3269
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2007-05-01,MASA,0.4501
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2007-05-01,MASA,0.2109
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2007-05-01,MASA,0.1786
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2007-05-01,MASA,0.4988
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2007-05-01,MASA,0.3165
Mazandaran,23.0,40759,36.54,53.0,Sari,2007-05-01,MASA,0.2321
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2007-05-01,MASA,0.2805
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2007-05-01,MASA,0.28600000000000003
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2007-06-01,MASA,0.34390000000000004
Mazandaran,23.7,99309,36.48,52.47,Amol,2007-06-01,MASA,0.5349
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2007-06-01,MASA,0.1839
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2007-06-01,MASA,0.1913
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2007-06-01,MASA,-0.028
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2007-06-01,MASA,0.21230000000000002
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2007-06-01,MASA,0.37020000000000003
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2007-06-01,MASA,0.369
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2007-06-01,MASA,0.2521
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2007-06-01,MASA,0.27030000000000004
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2007-06-01,MASA,0.4506
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2007-06-01,MASA,0.36660000000000004
Mazandaran,23.0,40759,36.54,53.0,Sari,2007-06-01,MASA,0.3138
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2007-06-01,MASA,0.2177
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2007-06-01,MASA,0.39080000000000004
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2007-07-01,MASA,0.2718
Mazandaran,23.7,99309,36.48,52.47,Amol,2007-07-01,MASA,0.5379
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2007-07-01,MASA,0.1663
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2007-07-01,MASA,0.15360000000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2007-07-01,MASA,0.023200000000000002
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2007-07-01,MASA,0.2736
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2007-07-01,MASA,0.45630000000000004
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2007-07-01,MASA,0.1885
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2007-07-01,MASA,0.19390000000000002
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2007-07-01,MASA,0.2649
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2007-07-01,MASA,0.43360000000000004
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2007-07-01,MASA,0.38070000000000004
Mazandaran,23.0,40759,36.54,53.0,Sari,2007-07-01,MASA,0.3937
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2007-07-01,MASA,0.30970000000000003
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2007-07-01,MASA,0.2901
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2007-08-01,MASA,0.30010000000000003
Mazandaran,23.7,99309,36.48,52.47,Amol,2007-08-01,MASA,0.43710000000000004
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2007-08-01,MASA,0.13390000000000002
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2007-08-01,MASA,0.11760000000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2007-08-01,MASA,0.023200000000000002
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2007-08-01,MASA,0.3753
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2007-08-01,MASA,0.3997
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2007-08-01,MASA,0.1441
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2007-08-01,MASA,0.23920000000000002
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2007-08-01,MASA,0.2308
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2007-08-01,MASA,0.4005
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2007-08-01,MASA,0.337
Mazandaran,23.0,40759,36.54,53.0,Sari,2007-08-01,MASA,0.3548
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2007-08-01,MASA,0.3279
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2007-08-01,MASA,0.29600000000000004
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2007-09-01,MASA,0.19440000000000002
Mazandaran,23.7,99309,36.48,52.47,Amol,2007-09-01,MASA,0.3672
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2007-09-01,MASA,0.1406
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2007-09-01,MASA,0.11380000000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2007-09-01,MASA,-0.0194
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2007-09-01,MASA,0.34590000000000004
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2007-09-01,MASA,0.3013
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2007-09-01,MASA,0.14780000000000001
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2007-09-01,MASA,0.21430000000000002
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2007-09-01,MASA,0.2565
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2007-09-01,MASA,0.3255
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2007-09-01,MASA,0.3126
Mazandaran,23.0,40759,36.54,53.0,Sari,2007-09-01,MASA,0.2783
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2007-09-01,MASA,0.2444
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2007-09-01,MASA,0.2403
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2007-10-01,MASA,0.14750000000000002
Mazandaran,23.7,99309,36.48,52.47,Amol,2007-10-01,MASA,0.3679
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2007-10-01,MASA,0.1255
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2007-10-01,MASA,0.11180000000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2007-10-01,MASA,0.016900000000000002
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2007-10-01,MASA,0.28900000000000003
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2007-10-01,MASA,0.2798
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2007-10-01,MASA,0.1197
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2007-10-01,MASA,0.1985
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2007-10-01,MASA,0.21730000000000002
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2007-10-01,MASA,0.2353
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2007-10-01,MASA,0.3224
Mazandaran,23.0,40759,36.54,53.0,Sari,2007-10-01,MASA,0.25670000000000004
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2007-10-01,MASA,0.21130000000000002
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2007-10-01,MASA,0.22030000000000002
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2007-11-01,MASA,0.1396
Mazandaran,23.7,99309,36.48,52.47,Amol,2007-11-01,MASA,0.2852
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2007-11-01,MASA,0.1461
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2007-11-01,MASA,0.09040000000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2007-11-01,MASA,-0.0183
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2007-11-01,MASA,0.1598
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2007-11-01,MASA,0.21830000000000002
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2007-11-01,MASA,0.11950000000000001
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2007-11-01,MASA,0.1494
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2007-11-01,MASA,0.2982
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2007-11-01,MASA,0.1899
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2007-11-01,MASA,0.2743
Mazandaran,23.0,40759,36.54,53.0,Sari,2007-11-01,MASA,0.20850000000000002
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2007-11-01,MASA,0.2447
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2007-11-01,MASA,0.0829
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2007-12-01,MASA,0.1306
Mazandaran,23.7,99309,36.48,52.47,Amol,2007-12-01,MASA,0.21930000000000002
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2007-12-01,MASA,0.115
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2007-12-01,MASA,0.0734
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2007-12-01,MASA,-0.0183
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2007-12-01,MASA,0.1211
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2007-12-01,MASA,0.1769
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2007-12-01,MASA,0.11800000000000001
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2007-12-01,MASA,0.1267
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2007-12-01,MASA,0.26380000000000003
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2007-12-01,MASA,0.1295
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2007-12-01,MASA,0.2126
Mazandaran,23.0,40759,36.54,53.0,Sari,2007-12-01,MASA,0.1794
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2007-12-01,MASA,0.2359
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2007-12-01,MASA,0.0574
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2008-01-01,MASA,0.0279
Mazandaran,23.7,99309,36.48,52.47,Amol,2008-01-01,MASA,0.16820000000000002
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2008-01-01,MASA,0.1273
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2008-01-01,MASA,0.0054
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2008-01-01,MASA,-0.0162
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2008-01-01,MASA,0.1399
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2008-01-01,MASA,0.1774
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2008-01-01,MASA,0.008400000000000001
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2008-01-01,MASA,0.0061
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2008-01-01,MASA,0.1953
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2008-01-01,MASA,0.1081
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2008-01-01,MASA,0.1811
Mazandaran,23.0,40759,36.54,53.0,Sari,2008-01-01,MASA,0.15180000000000002
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2008-01-01,MASA,0.21450000000000002
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2008-01-01,MASA,-0.0023
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2008-02-01,MASA,0.1153
Mazandaran,23.7,99309,36.48,52.47,Amol,2008-02-01,MASA,0.17650000000000002
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2008-02-01,MASA,0.09000000000000001
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2008-02-01,MASA,0.06280000000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2008-02-01,MASA,-0.019700000000000002
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2008-02-01,MASA,0.17800000000000002
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2008-02-01,MASA,0.16010000000000002
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2008-02-01,MASA,0.09620000000000001
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2008-02-01,MASA,0.11910000000000001
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2008-02-01,MASA,0.1356
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2008-02-01,MASA,0.12510000000000002
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2008-02-01,MASA,0.1643
Mazandaran,23.0,40759,36.54,53.0,Sari,2008-02-01,MASA,0.164
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2008-02-01,MASA,0.2172
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2008-02-01,MASA,0.0181
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2008-03-01,MASA,0.14170000000000002
Mazandaran,23.7,99309,36.48,52.47,Amol,2008-03-01,MASA,0.1865
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2008-03-01,MASA,0.1136
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2008-03-01,MASA,0.07010000000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2008-03-01,MASA,0.0511
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2008-03-01,MASA,0.3337
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2008-03-01,MASA,0.17880000000000001
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2008-03-01,MASA,0.12490000000000001
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2008-03-01,MASA,0.1597
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2008-03-01,MASA,0.1642
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2008-03-01,MASA,0.2933
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2008-03-01,MASA,0.1386
Mazandaran,23.0,40759,36.54,53.0,Sari,2008-03-01,MASA,0.2018
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2008-03-01,MASA,0.2582
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2008-03-01,MASA,0.124
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2008-04-01,MASA,0.2538
Mazandaran,23.7,99309,36.48,52.47,Amol,2008-04-01,MASA,0.1579
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2008-04-01,MASA,0.1399
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2008-04-01,MASA,0.0893
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2008-04-01,MASA,0.0511
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2008-04-01,MASA,0.4365
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2008-04-01,MASA,0.2399
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2008-04-01,MASA,0.20170000000000002
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2008-04-01,MASA,0.24300000000000002
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2008-04-01,MASA,0.2414
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2008-04-01,MASA,0.4111
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2008-04-01,MASA,0.2664
Mazandaran,23.0,40759,36.54,53.0,Sari,2008-04-01,MASA,0.2288
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2008-04-01,MASA,0.25830000000000003
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2008-04-01,MASA,0.15430000000000002
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2008-05-01,MASA,0.338
Mazandaran,23.7,99309,36.48,52.47,Amol,2008-05-01,MASA,0.1621
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2008-05-01,MASA,0.12860000000000002
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2008-05-01,MASA,0.1198
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2008-05-01,MASA,0.0083
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2008-05-01,MASA,0.2607
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2008-05-01,MASA,0.2771
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2008-05-01,MASA,0.19110000000000002
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2008-05-01,MASA,0.2753
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2008-05-01,MASA,0.2305
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2008-05-01,MASA,0.43260000000000004
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2008-05-01,MASA,0.2494
Mazandaran,23.0,40759,36.54,53.0,Sari,2008-05-01,MASA,0.2172
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2008-05-01,MASA,0.2018
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2008-05-01,MASA,0.2818
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2008-06-01,MASA,0.2576
Mazandaran,23.7,99309,36.48,52.47,Amol,2008-06-01,MASA,0.3785
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2008-06-01,MASA,0.12240000000000001
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2008-06-01,MASA,0.11080000000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2008-06-01,MASA,-0.0073
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2008-06-01,MASA,0.1579
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2008-06-01,MASA,0.342
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2008-06-01,MASA,0.1617
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2008-06-01,MASA,0.2059
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2008-06-01,MASA,0.2581
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2008-06-01,MASA,0.39530000000000004
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2008-06-01,MASA,0.2868
Mazandaran,23.0,40759,36.54,53.0,Sari,2008-06-01,MASA,0.2581
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2008-06-01,MASA,0.3292
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2008-06-01,MASA,0.2897
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2008-07-01,MASA,0.2394
Mazandaran,23.7,99309,36.48,52.47,Amol,2008-07-01,MASA,0.5058
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2008-07-01,MASA,0.15410000000000001
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2008-07-01,MASA,0.1111
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2008-07-01,MASA,-0.0029000000000000002
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2008-07-01,MASA,0.22510000000000002
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2008-07-01,MASA,0.44720000000000004
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2008-07-01,MASA,0.1497
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2008-07-01,MASA,0.1703
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2008-07-01,MASA,0.35300000000000004
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2008-07-01,MASA,0.3355
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2008-07-01,MASA,0.3658
Mazandaran,23.0,40759,36.54,53.0,Sari,2008-07-01,MASA,0.3397
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2008-07-01,MASA,0.311
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2008-07-01,MASA,0.2243
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2008-08-01,MASA,0.2058
Mazandaran,23.7,99309,36.48,52.47,Amol,2008-08-01,MASA,0.38120000000000004
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2008-08-01,MASA,0.1447
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2008-08-01,MASA,0.11320000000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2008-08-01,MASA,-0.0039000000000000003
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2008-08-01,MASA,0.2687
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2008-08-01,MASA,0.3523
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2008-08-01,MASA,0.13090000000000002
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2008-08-01,MASA,0.1487
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2008-08-01,MASA,0.3075
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2008-08-01,MASA,0.3286
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2008-08-01,MASA,0.3437
