Region,St_Ele,St_ID,St_Lat,St_Lon,St_Name,date,region_id,LST_Day_Terra_MOD21C3
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2001-07-03,MASA,6.1812000000000005
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2001-07-03,MASA,6.094
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2001-08-01,MASA,6.123600000000001
Mazandaran,23.7,99309,36.48,52.47,Amol,2001-08-01,MASA,6.1264
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2001-08-01,MASA,6.1224
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2001-08-01,MASA,6.255600000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2001-08-01,MASA,6.0412
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2001-08-01,MASA,6.2376000000000005
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2001-08-01,MASA,6.1168000000000005
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2001-08-01,MASA,6.1984
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2001-08-01,MASA,6.2976
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2001-08-01,MASA,6.0384
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2001-08-01,MASA,6.1136
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2001-08-01,MASA,6.114
Mazandaran,23.0,40759,36.54,53.0,Sari,2001-08-01,MASA,6.156000000000001
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2001-08-01,MASA,6.1584
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2001-08-01,MASA,6.2092
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2001-09-01,MASA,6.0404
Mazandaran,23.7,99309,36.48,52.47,Amol,2001-09-01,MASA,6.1216
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2001-09-01,MASA,6.0864
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2001-09-01,MASA,6.195600000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2001-09-01,MASA,5.9964
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2001-09-01,MASA,6.1688
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2001-09-01,MASA,6.0792
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2001-09-01,MASA,6.155600000000001
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2001-09-01,MASA,6.2128
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2001-09-01,MASA,5.9852
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2001-09-01,MASA,6.0608
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2001-09-01,MASA,6.026800000000001
Mazandaran,23.0,40759,36.54,53.0,Sari,2001-09-01,MASA,6.1216
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2001-09-01,MASA,6.134
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2001-09-01,MASA,6.1228
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2001-10-01,MASA,5.8608
Mazandaran,23.7,99309,36.48,52.47,Amol,2001-10-01,MASA,5.9896
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2001-10-01,MASA,5.9792
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2001-10-01,MASA,5.9904
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2001-10-01,MASA,5.9332
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2001-10-01,MASA,6.027200000000001
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2001-10-01,MASA,5.944400000000001
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2001-10-01,MASA,5.976
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2001-10-01,MASA,5.9976
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2001-10-01,MASA,5.913600000000001
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2001-10-01,MASA,5.8984000000000005
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2001-10-01,MASA,5.918000000000001
Mazandaran,23.0,40759,36.54,53.0,Sari,2001-10-01,MASA,6.0228
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2001-10-01,MASA,6.042000000000001
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2001-10-01,MASA,5.873200000000001
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2001-11-01,MASA,5.7016
Mazandaran,23.7,99309,36.48,52.47,Amol,2001-11-01,MASA,5.902
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2001-11-01,MASA,5.8684
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2001-11-01,MASA,5.6916
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2001-11-01,MASA,5.838000000000001
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2001-11-01,MASA,5.8764
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2001-11-01,MASA,5.8852
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2001-11-01,MASA,5.815600000000001
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2001-11-01,MASA,5.7972
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2001-11-01,MASA,5.8316
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2001-11-01,MASA,5.8404
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2001-11-01,MASA,5.820399999999999
Mazandaran,23.0,40759,36.54,53.0,Sari,2001-11-01,MASA,5.8984000000000005
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2001-11-01,MASA,5.895600000000001
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2001-11-01,MASA,5.6772
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2001-12-01,MASA,5.5236
Mazandaran,23.7,99309,36.48,52.47,Amol,2001-12-01,MASA,5.7692
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2001-12-01,MASA,5.7496
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2001-12-01,MASA,5.5628
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2001-12-01,MASA,5.7452
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2001-12-01,MASA,5.7496
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2001-12-01,MASA,5.7652
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2001-12-01,MASA,5.7372000000000005
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2001-12-01,MASA,5.6716
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2001-12-01,MASA,5.742000000000001
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2001-12-01,MASA,5.7492
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2001-12-01,MASA,5.7456000000000005
Mazandaran,23.0,40759,36.54,53.0,Sari,2001-12-01,MASA,5.7776
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2001-12-01,MASA,5.7860000000000005
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2001-12-01,MASA,5.502000000000001
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2002-01-01,MASA,5.4352
Mazandaran,23.7,99309,36.48,52.47,Amol,2002-01-01,MASA,5.744400000000001
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2002-01-01,MASA,5.703200000000001
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2002-01-01,MASA,5.4572
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2002-01-01,MASA,5.696000000000001
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2002-01-01,MASA,5.7328
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2002-01-01,MASA,5.7296000000000005
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2002-01-01,MASA,5.5916
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2002-01-01,MASA,5.551200000000001
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2002-01-01,MASA,5.6724000000000006
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2002-01-01,MASA,5.663600000000001
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2002-01-01,MASA,5.6832
Mazandaran,23.0,40759,36.54,53.0,Sari,2002-01-01,MASA,5.7384
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2002-01-01,MASA,5.7496
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2002-01-01,MASA,5.436
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2002-02-01,MASA,5.502000000000001
Mazandaran,23.7,99309,36.48,52.47,Amol,2002-02-01,MASA,5.8088
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2002-02-01,MASA,5.7476
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2002-02-01,MASA,5.5104
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2002-02-01,MASA,5.6924
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2002-02-01,MASA,5.806
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2002-02-01,MASA,5.8124
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2002-02-01,MASA,5.7904
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2002-02-01,MASA,5.612000000000001
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2002-02-01,MASA,5.6672
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2002-02-01,MASA,5.8027999999999995
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2002-02-01,MASA,5.768000000000001
Mazandaran,23.0,40759,36.54,53.0,Sari,2002-02-01,MASA,5.822000000000001
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2002-02-01,MASA,5.8228
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2002-02-01,MASA,5.526000000000001
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2002-03-01,MASA,5.6484000000000005
Mazandaran,23.7,99309,36.48,52.47,Amol,2002-03-01,MASA,5.869199999999999
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2002-03-01,MASA,5.7724
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2002-03-01,MASA,5.8148
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2002-03-01,MASA,5.7052
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2002-03-01,MASA,5.8636
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2002-03-01,MASA,5.8588000000000005
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2002-03-01,MASA,5.9412
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2002-03-01,MASA,5.868000000000001
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2002-03-01,MASA,5.718000000000001
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2002-03-01,MASA,5.878000000000001
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2002-03-01,MASA,5.8216
Mazandaran,23.0,40759,36.54,53.0,Sari,2002-03-01,MASA,5.894400000000001
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2002-03-01,MASA,5.873200000000001
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2002-03-01,MASA,5.7664
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2002-04-01,MASA,5.8148
Mazandaran,23.7,99309,36.48,52.47,Amol,2002-04-01,MASA,5.9636000000000005
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2002-04-01,MASA,5.8984000000000005
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2002-04-01,MASA,5.938400000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2002-04-01,MASA,5.7860000000000005
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2002-04-01,MASA,5.953600000000001
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2002-04-01,MASA,5.9188
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2002-04-01,MASA,5.9816
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2002-04-01,MASA,5.919600000000001
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2002-04-01,MASA,5.7652
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2002-04-01,MASA,5.9024
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2002-04-01,MASA,5.8764
Mazandaran,23.0,40759,36.54,53.0,Sari,2002-04-01,MASA,5.993200000000001
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2002-04-01,MASA,5.9752
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2002-04-01,MASA,5.8296
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2002-05-01,MASA,6.008400000000001
Mazandaran,23.7,99309,36.48,52.47,Amol,2002-05-01,MASA,6.0416
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2002-05-01,MASA,5.978000000000001
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2002-05-01,MASA,6.1036
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2002-05-01,MASA,5.8524
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2002-05-01,MASA,6.0804
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2002-05-01,MASA,6.0228
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2002-05-01,MASA,6.1096
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2002-05-01,MASA,6.1124
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2002-05-01,MASA,5.876
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2002-05-01,MASA,5.9992
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2002-05-01,MASA,6.01
Mazandaran,23.0,40759,36.54,53.0,Sari,2002-05-01,MASA,6.0776
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2002-05-01,MASA,6.0992
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2002-05-01,MASA,5.97
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2002-06-01,MASA,6.0976
Mazandaran,23.7,99309,36.48,52.47,Amol,2002-06-01,MASA,6.050800000000001
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2002-06-01,MASA,6.080800000000001
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2002-06-01,MASA,6.244400000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2002-06-01,MASA,5.969600000000001
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2002-06-01,MASA,6.243200000000001
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2002-06-01,MASA,6.064400000000001
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2002-06-01,MASA,6.186800000000001
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2002-06-01,MASA,6.252000000000001
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2002-06-01,MASA,5.9584
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2002-06-01,MASA,6.064400000000001
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2002-06-01,MASA,6.0308
Mazandaran,23.0,40759,36.54,53.0,Sari,2002-06-01,MASA,6.1228
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2002-06-01,MASA,6.1828
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2002-06-01,MASA,6.0684000000000005
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2002-07-01,MASA,6.1388
Mazandaran,23.7,99309,36.48,52.47,Amol,2002-07-01,MASA,6.067200000000001
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2002-07-01,MASA,6.1312
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2002-07-01,MASA,6.239199999999999
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2002-07-01,MASA,6.0368
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2002-07-01,MASA,6.305600000000001
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2002-07-01,MASA,6.1000000000000005
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2002-07-01,MASA,6.264400000000001
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2002-07-01,MASA,6.305600000000001
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2002-07-01,MASA,6.0388
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2002-07-01,MASA,6.1168000000000005
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2002-07-01,MASA,6.1164
Mazandaran,23.0,40759,36.54,53.0,Sari,2002-07-01,MASA,6.136800000000001
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2002-07-01,MASA,6.186
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2002-07-01,MASA,6.0904
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2002-08-01,MASA,6.1136
Mazandaran,23.7,99309,36.48,52.47,Amol,2002-08-01,MASA,6.102
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2002-08-01,MASA,6.1616
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2002-08-01,MASA,6.2488
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2002-08-01,MASA,6.0596000000000005
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2002-08-01,MASA,6.2576
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2002-08-01,MASA,6.1184
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2002-08-01,MASA,6.239199999999999
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2002-08-01,MASA,6.3208
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2002-08-01,MASA,6.0448
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2002-08-01,MASA,6.1052
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2002-08-01,MASA,6.1204
Mazandaran,23.0,40759,36.54,53.0,Sari,2002-08-01,MASA,6.184400000000001
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2002-08-01,MASA,6.1624
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2002-08-01,MASA,6.139600000000001
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2002-09-01,MASA,6.1084000000000005
Mazandaran,23.7,99309,36.48,52.47,Amol,2002-09-01,MASA,6.138000000000001
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2002-09-01,MASA,6.0904
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2002-09-01,MASA,6.2512
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2002-09-01,MASA,6.0072
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2002-09-01,MASA,6.1968000000000005
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2002-09-01,MASA,6.110399999999999
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2002-09-01,MASA,6.1728
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2002-09-01,MASA,6.284800000000001
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2002-09-01,MASA,5.9976
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2002-09-01,MASA,6.0716
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2002-09-01,MASA,6.0564
Mazandaran,23.0,40759,36.54,53.0,Sari,2002-09-01,MASA,6.1552
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2002-09-01,MASA,6.1576
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2002-09-01,MASA,6.1188
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2002-10-01,MASA,5.9484
Mazandaran,23.7,99309,36.48,52.47,Amol,2002-10-01,MASA,6.0520000000000005
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2002-10-01,MASA,6.015600000000001
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2002-10-01,MASA,6.048400000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2002-10-01,MASA,5.978400000000001
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2002-10-01,MASA,6.0848
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2002-10-01,MASA,6.009600000000001
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2002-10-01,MASA,6.0768
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2002-10-01,MASA,6.1091999999999995
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2002-10-01,MASA,5.9584
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2002-10-01,MASA,6.0404
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2002-10-01,MASA,5.962400000000001
Mazandaran,23.0,40759,36.54,53.0,Sari,2002-10-01,MASA,6.0712
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2002-10-01,MASA,6.073200000000001
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2002-10-01,MASA,5.99
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2002-11-01,MASA,5.6952
Mazandaran,23.7,99309,36.48,52.47,Amol,2002-11-01,MASA,5.894400000000001
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2002-11-01,MASA,5.8576
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2002-11-01,MASA,5.8044
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2002-11-01,MASA,5.8728
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2002-11-01,MASA,5.8991999999999996
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2002-11-01,MASA,5.8776
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2002-11-01,MASA,5.8264
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2002-11-01,MASA,5.882000000000001
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2002-11-01,MASA,5.8508000000000004
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2002-11-01,MASA,5.8296
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2002-11-01,MASA,5.838000000000001
Mazandaran,23.0,40759,36.54,53.0,Sari,2002-11-01,MASA,5.9028
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2002-11-01,MASA,5.9239999999999995
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2002-11-01,MASA,5.7384
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2002-12-01,MASA,5.3664
Mazandaran,23.7,99309,36.48,52.47,Amol,2002-12-01,MASA,5.7139999999999995
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2002-12-01,MASA,5.687200000000001
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2002-12-01,MASA,5.3027999999999995
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2002-12-01,MASA,5.6908
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2002-12-01,MASA,5.6584
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2002-12-01,MASA,5.6888
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2002-12-01,MASA,5.5476
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2002-12-01,MASA,5.4232000000000005
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2002-12-01,MASA,5.6736
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2002-12-01,MASA,5.630800000000001
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2002-12-01,MASA,5.669600000000001
Mazandaran,23.0,40759,36.54,53.0,Sari,2002-12-01,MASA,5.7104
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2002-12-01,MASA,5.7016
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2002-12-01,MASA,5.3748000000000005
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2003-01-01,MASA,5.44
Mazandaran,23.7,99309,36.48,52.47,Amol,2003-01-01,MASA,5.7728
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2003-01-01,MASA,5.6988
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2003-01-01,MASA,5.386
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2003-01-01,MASA,5.6732000000000005
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2003-01-01,MASA,5.7372000000000005
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2003-01-01,MASA,5.7472
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2003-01-01,MASA,5.6528
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2003-01-01,MASA,5.5224
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2003-01-01,MASA,5.6824
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2003-01-01,MASA,5.7388
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2003-01-01,MASA,5.7496
Mazandaran,23.0,40759,36.54,53.0,Sari,2003-01-01,MASA,5.76
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2003-01-01,MASA,5.7780000000000005
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2003-01-01,MASA,5.4468000000000005
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2003-02-01,MASA,5.475600000000001
Mazandaran,23.7,99309,36.48,52.47,Amol,2003-02-01,MASA,5.817200000000001
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2003-02-01,MASA,5.7068
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2003-02-01,MASA,5.3844
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2003-02-01,MASA,5.69
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2003-02-01,MASA,5.7556
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2003-02-01,MASA,5.7836
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2003-02-01,MASA,5.783200000000001
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2003-02-01,MASA,5.6739999999999995
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2003-02-01,MASA,5.676800000000001
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2003-02-01,MASA,5.7516
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2003-02-01,MASA,5.7408
Mazandaran,23.0,40759,36.54,53.0,Sari,2003-02-01,MASA,5.814
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2003-02-01,MASA,5.8112
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2003-02-01,MASA,5.5048
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2003-03-01,MASA,5.5212
Mazandaran,23.7,99309,36.48,52.47,Amol,2003-03-01,MASA,5.7896
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2003-03-01,MASA,5.703600000000001
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2003-03-01,MASA,5.664
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2003-03-01,MASA,5.67
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2003-03-01,MASA,5.783200000000001
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2003-03-01,MASA,5.758400000000001
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2003-03-01,MASA,5.8492
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2003-03-01,MASA,5.7808
