Region,St_Ele,St_ID,St_Lat,St_Lon,St_Name,date,region_id,NDVI_Aqua_MYD13A3
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2009-02-01,MASA,0.1917
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2009-02-01,MASA,0.10650000000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2009-02-01,MASA,-0.1947
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2009-02-01,MASA,0.5127
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2009-02-01,MASA,0.3514
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2009-02-01,MASA,0.2847
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2009-02-01,MASA,0.20020000000000002
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2009-02-01,MASA,0.3589
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2009-02-01,MASA,0.3513
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2009-02-01,MASA,0.3584
Mazandaran,23.0,40759,36.54,53.0,Sari,2009-02-01,MASA,0.42050000000000004
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2009-02-01,MASA,0.45790000000000003
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2009-02-01,MASA,0.1383
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2009-03-01,MASA,0.3655
Mazandaran,23.7,99309,36.48,52.47,Amol,2009-03-01,MASA,0.30970000000000003
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2009-03-01,MASA,0.18530000000000002
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2009-03-01,MASA,0.1254
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2009-03-01,MASA,-0.0859
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2009-03-01,MASA,0.5760000000000001
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2009-03-01,MASA,0.3342
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2009-03-01,MASA,0.5799000000000001
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2009-03-01,MASA,0.24300000000000002
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2009-03-01,MASA,0.25420000000000004
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2009-03-01,MASA,0.5363
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2009-03-01,MASA,0.4055
Mazandaran,23.0,40759,36.54,53.0,Sari,2009-03-01,MASA,0.40080000000000005
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2009-03-01,MASA,0.5088
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2009-03-01,MASA,0.1476
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2009-04-01,MASA,0.49470000000000003
Mazandaran,23.7,99309,36.48,52.47,Amol,2009-04-01,MASA,0.3094
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2009-04-01,MASA,0.25220000000000004
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2009-04-01,MASA,0.1897
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2009-04-01,MASA,0.0901
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2009-04-01,MASA,0.6768000000000001
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2009-04-01,MASA,0.44530000000000003
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2009-04-01,MASA,0.5459
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2009-04-01,MASA,0.3583
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2009-04-01,MASA,0.4298
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2009-04-01,MASA,0.6613
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2009-04-01,MASA,0.4863
Mazandaran,23.0,40759,36.54,53.0,Sari,2009-04-01,MASA,0.4854
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2009-04-01,MASA,0.4863
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2009-04-01,MASA,0.2343
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2009-05-01,MASA,0.6023000000000001
Mazandaran,23.7,99309,36.48,52.47,Amol,2009-05-01,MASA,0.3279
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2009-05-01,MASA,0.2702
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2009-05-01,MASA,0.21450000000000002
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2009-05-01,MASA,0.5079
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2009-05-01,MASA,0.48510000000000003
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2009-05-01,MASA,0.463
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2009-05-01,MASA,0.6611
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2009-05-01,MASA,0.43
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2009-05-01,MASA,0.45890000000000003
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2009-05-01,MASA,0.6608
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2009-05-01,MASA,0.5235000000000001
Mazandaran,23.0,40759,36.54,53.0,Sari,2009-05-01,MASA,0.3659
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2009-05-01,MASA,0.34440000000000004
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2009-05-01,MASA,0.7193
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2009-06-01,MASA,0.5811000000000001
Mazandaran,23.7,99309,36.48,52.47,Amol,2009-06-01,MASA,0.747
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2009-06-01,MASA,0.30210000000000004
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2009-06-01,MASA,0.2555
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2009-06-01,MASA,0.3289
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2009-06-01,MASA,0.3125
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2009-06-01,MASA,0.5857
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2009-06-01,MASA,0.4353
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2009-06-01,MASA,0.2776
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2009-06-01,MASA,0.5218
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2009-06-01,MASA,0.5637
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2009-06-01,MASA,0.5201
Mazandaran,23.0,40759,36.54,53.0,Sari,2009-06-01,MASA,0.4308
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2009-06-01,MASA,0.36110000000000003
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2009-06-01,MASA,0.5413
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2009-07-01,MASA,0.40750000000000003
Mazandaran,23.7,99309,36.48,52.47,Amol,2009-07-01,MASA,0.7035
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2009-07-01,MASA,0.2575
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2009-07-01,MASA,0.2263
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2009-07-01,MASA,0.3289
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2009-07-01,MASA,0.32530000000000003
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2009-07-01,MASA,0.598
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2009-07-01,MASA,0.26430000000000003
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2009-07-01,MASA,0.2921
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2009-07-01,MASA,0.5751000000000001
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2009-07-01,MASA,0.4652
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2009-07-01,MASA,0.4046
Mazandaran,23.0,40759,36.54,53.0,Sari,2009-07-01,MASA,0.5194
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2009-07-01,MASA,0.43960000000000005
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2009-07-01,MASA,0.5205000000000001
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2009-08-01,MASA,0.45
Mazandaran,23.7,99309,36.48,52.47,Amol,2009-08-01,MASA,0.5907
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2009-08-01,MASA,0.2505
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2009-08-01,MASA,0.1998
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2009-08-01,MASA,0.035
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2009-08-01,MASA,0.5516
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2009-08-01,MASA,0.5898
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2009-08-01,MASA,0.24280000000000002
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2009-08-01,MASA,0.34290000000000004
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2009-08-01,MASA,0.5635
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2009-08-01,MASA,0.5632
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2009-08-01,MASA,0.5587
Mazandaran,23.0,40759,36.54,53.0,Sari,2009-08-01,MASA,0.5567
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2009-08-01,MASA,0.5058
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2009-08-01,MASA,0.45980000000000004
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2009-09-01,MASA,0.42160000000000003
Mazandaran,23.7,99309,36.48,52.47,Amol,2009-09-01,MASA,0.4721
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2009-09-01,MASA,0.3115
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2009-09-01,MASA,0.18480000000000002
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2009-09-01,MASA,0.1511
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2009-09-01,MASA,0.5633
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2009-09-01,MASA,0.551
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2009-09-01,MASA,0.2353
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2009-09-01,MASA,0.3405
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2009-09-01,MASA,0.5092
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2009-09-01,MASA,0.5917
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2009-09-01,MASA,0.5593
Mazandaran,23.0,40759,36.54,53.0,Sari,2009-09-01,MASA,0.44480000000000003
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2009-09-01,MASA,0.4345
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2009-09-01,MASA,0.3956
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2009-10-01,MASA,0.3854
Mazandaran,23.7,99309,36.48,52.47,Amol,2009-10-01,MASA,0.5004000000000001
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2009-10-01,MASA,0.29650000000000004
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2009-10-01,MASA,0.1888
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2009-10-01,MASA,0.16340000000000002
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2009-10-01,MASA,0.4853
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2009-10-01,MASA,0.5649000000000001
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2009-10-01,MASA,0.2705
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2009-10-01,MASA,0.339
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2009-10-01,MASA,0.5022
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2009-10-01,MASA,0.5331
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2009-10-01,MASA,0.5097
Mazandaran,23.0,40759,36.54,53.0,Sari,2009-10-01,MASA,0.4178
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2009-10-01,MASA,0.3975
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2009-10-01,MASA,0.2555
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2009-11-01,MASA,0.29760000000000003
Mazandaran,23.7,99309,36.48,52.47,Amol,2009-11-01,MASA,0.46950000000000003
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2009-11-01,MASA,0.2606
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2009-11-01,MASA,0.16770000000000002
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2009-11-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2009-11-01,MASA,0.40850000000000003
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2009-11-01,MASA,0.47900000000000004
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2009-11-01,MASA,0.2987
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2009-11-01,MASA,0.2867
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2009-11-01,MASA,0.518
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2009-11-01,MASA,0.4757
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2009-11-01,MASA,0.4591
Mazandaran,23.0,40759,36.54,53.0,Sari,2009-11-01,MASA,0.42510000000000003
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2009-11-01,MASA,0.4142
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2009-11-01,MASA,0.2101
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2009-12-01,MASA,0.26780000000000004
Mazandaran,23.7,99309,36.48,52.47,Amol,2009-12-01,MASA,0.39
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2009-12-01,MASA,0.23800000000000002
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2009-12-01,MASA,0.13770000000000002
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2009-12-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2009-12-01,MASA,0.3254
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2009-12-01,MASA,0.4344
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2009-12-01,MASA,0.2758
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2009-12-01,MASA,0.27540000000000003
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2009-12-01,MASA,0.43270000000000003
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2009-12-01,MASA,0.3789
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2009-12-01,MASA,0.3809
Mazandaran,23.0,40759,36.54,53.0,Sari,2009-12-01,MASA,0.3981
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2009-12-01,MASA,0.41350000000000003
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2009-12-01,MASA,0.1857
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2010-01-01,MASA,0.2727
Mazandaran,23.7,99309,36.48,52.47,Amol,2010-01-01,MASA,0.33190000000000003
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2010-01-01,MASA,0.2277
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2010-01-01,MASA,0.15030000000000002
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2010-01-01,MASA,-0.17300000000000001
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2010-01-01,MASA,0.3982
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2010-01-01,MASA,0.3826
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2010-01-01,MASA,0.2414
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2010-01-01,MASA,0.3012
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2010-01-01,MASA,0.3638
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2010-01-01,MASA,0.3426
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2010-01-01,MASA,0.397
Mazandaran,23.0,40759,36.54,53.0,Sari,2010-01-01,MASA,0.3803
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2010-01-01,MASA,0.4005
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2010-01-01,MASA,0.16
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2010-02-01,MASA,0.3521
Mazandaran,23.7,99309,36.48,52.47,Amol,2010-02-01,MASA,0.3513
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2010-02-01,MASA,0.2111
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2010-02-01,MASA,0.14400000000000002
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2010-02-01,MASA,0.040100000000000004
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2010-02-01,MASA,0.4932
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2010-02-01,MASA,0.4006
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2010-02-01,MASA,0.2526
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2010-02-01,MASA,0.3007
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2010-02-01,MASA,0.3113
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2010-02-01,MASA,0.3508
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2010-02-01,MASA,0.4345
Mazandaran,23.0,40759,36.54,53.0,Sari,2010-02-01,MASA,0.4002
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2010-02-01,MASA,0.39180000000000004
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2010-02-01,MASA,0.20220000000000002
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2010-03-01,MASA,0.32630000000000003
Mazandaran,23.7,99309,36.48,52.47,Amol,2010-03-01,MASA,0.3652
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2010-03-01,MASA,0.2218
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2010-03-01,MASA,0.14070000000000002
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2010-03-01,MASA,0.0018000000000000002
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2010-03-01,MASA,0.5815
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2010-03-01,MASA,0.3965
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2010-03-01,MASA,0.3003
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2010-03-01,MASA,0.32020000000000004
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2010-03-01,MASA,0.3138
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2010-03-01,MASA,0.41590000000000005
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2010-03-01,MASA,0.43210000000000004
Mazandaran,23.0,40759,36.54,53.0,Sari,2010-03-01,MASA,0.46390000000000003
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2010-03-01,MASA,0.3951
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2010-03-01,MASA,0.1834
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2010-04-01,MASA,0.4222
Mazandaran,23.7,99309,36.48,52.47,Amol,2010-04-01,MASA,0.3143
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2010-04-01,MASA,0.258
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2010-04-01,MASA,0.19260000000000002
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2010-04-01,MASA,-0.0036000000000000003
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2010-04-01,MASA,0.6457
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2010-04-01,MASA,0.4103
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2010-04-01,MASA,0.404
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2010-04-01,MASA,0.4147
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2010-04-01,MASA,0.4083
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2010-04-01,MASA,0.5318
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2010-04-01,MASA,0.3705
Mazandaran,23.0,40759,36.54,53.0,Sari,2010-04-01,MASA,0.44060000000000005
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2010-04-01,MASA,0.3826
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2010-04-01,MASA,0.2536
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2010-05-01,MASA,0.503
Mazandaran,23.7,99309,36.48,52.47,Amol,2010-05-01,MASA,0.2305
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2010-05-01,MASA,0.2586
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2010-05-01,MASA,0.2627
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2010-05-01,MASA,0.0989
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2010-05-01,MASA,0.5273
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2010-05-01,MASA,0.5163
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2010-05-01,MASA,0.4788
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2010-05-01,MASA,0.43220000000000003
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2010-05-01,MASA,0.4985
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2010-05-01,MASA,0.6653
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2010-05-01,MASA,0.5592
Mazandaran,23.0,40759,36.54,53.0,Sari,2010-05-01,MASA,0.40940000000000004
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2010-05-01,MASA,0.38430000000000003
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2010-05-01,MASA,0.5652
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2010-06-01,MASA,0.5728
Mazandaran,23.7,99309,36.48,52.47,Amol,2010-06-01,MASA,0.7246
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2010-06-01,MASA,0.2987
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2010-06-01,MASA,0.22460000000000002
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2010-06-01,MASA,0.0
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2010-06-01,MASA,0.3114
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2010-06-01,MASA,0.5535
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2010-06-01,MASA,0.30010000000000003
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2010-06-01,MASA,0.3179
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2010-06-01,MASA,0.4852
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2010-06-01,MASA,0.6077
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2010-06-01,MASA,0.4848
Mazandaran,23.0,40759,36.54,53.0,Sari,2010-06-01,MASA,0.4354
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2010-06-01,MASA,0.37620000000000003
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2010-06-01,MASA,0.5569000000000001
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2010-07-01,MASA,0.4363
Mazandaran,23.7,99309,36.48,52.47,Amol,2010-07-01,MASA,0.6707000000000001
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2010-07-01,MASA,0.29500000000000004
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2010-07-01,MASA,0.1963
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2010-07-01,MASA,0.1326
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2010-07-01,MASA,0.47790000000000005
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2010-07-01,MASA,0.6333000000000001
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2010-07-01,MASA,0.25070000000000003
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2010-07-01,MASA,0.2988
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2010-07-01,MASA,0.5146000000000001
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2010-07-01,MASA,0.5513
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2010-07-01,MASA,0.4692
Mazandaran,23.0,40759,36.54,53.0,Sari,2010-07-01,MASA,0.5265000000000001
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2010-07-01,MASA,0.436
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2010-07-01,MASA,0.44880000000000003
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2010-08-01,MASA,0.40240000000000004
Mazandaran,23.7,99309,36.48,52.47,Amol,2010-08-01,MASA,0.4887
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2010-08-01,MASA,0.4496
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2010-08-01,MASA,0.18030000000000002
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2010-08-01,MASA,-0.0936
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2010-08-01,MASA,0.5417000000000001
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2010-08-01,MASA,0.5139
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2010-08-01,MASA,0.231
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2010-08-01,MASA,0.30560000000000004
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2010-08-01,MASA,0.4625
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2010-08-01,MASA,0.4786
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2010-08-01,MASA,0.3946
Mazandaran,23.0,40759,36.54,53.0,Sari,2010-08-01,MASA,0.40130000000000005
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2010-08-01,MASA,0.4405
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2010-08-01,MASA,0.4534
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2010-09-01,MASA,0.3866
Mazandaran,23.7,99309,36.48,52.47,Amol,2010-09-01,MASA,0.4842
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2010-09-01,MASA,0.2555
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2010-09-01,MASA,0.1762
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2010-09-01,MASA,0.1413
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2010-09-01,MASA,0.4756
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2010-09-01,MASA,0.45940000000000003
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2010-09-01,MASA,0.22160000000000002
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2010-09-01,MASA,0.28650000000000003
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2010-09-01,MASA,0.5727
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2010-09-01,MASA,0.42860000000000004
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2010-09-01,MASA,0.45380000000000004
Mazandaran,23.0,40759,36.54,53.0,Sari,2010-09-01,MASA,0.33690000000000003
