Region,St_Ele,St_ID,St_Lat,St_Lon,St_Name,date,region_id,TerraClimate
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2019-11-01,MASA,194
Mazandaran,23.0,40759,36.54,53.0,Sari,2019-11-01,MASA,176
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2019-11-01,MASA,155
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2019-11-01,MASA,19
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2019-12-01,MASA,26
Mazandaran,23.7,99309,36.48,52.47,Amol,2019-12-01,MASA,114
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2019-12-01,MASA,74
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2019-12-01,MASA,26
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2019-12-01,MASA,30
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2019-12-01,MASA,33
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2019-12-01,MASA,138
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2019-12-01,MASA,17
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2019-12-01,MASA,42
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2019-12-01,MASA,144
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2019-12-01,MASA,38
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2019-12-01,MASA,127
Mazandaran,23.0,40759,36.54,53.0,Sari,2019-12-01,MASA,56
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2019-12-01,MASA,45
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2019-12-01,MASA,26
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2020-01-01,MASA,37
Mazandaran,23.7,99309,36.48,52.47,Amol,2020-01-01,MASA,113
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2020-01-01,MASA,100
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2020-01-01,MASA,21
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2020-01-01,MASA,39
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2020-01-01,MASA,37
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2020-01-01,MASA,116
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2020-01-01,MASA,27
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2020-01-01,MASA,35
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2020-01-01,MASA,128
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2020-01-01,MASA,53
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2020-01-01,MASA,105
Mazandaran,23.0,40759,36.54,53.0,Sari,2020-01-01,MASA,65
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2020-01-01,MASA,54
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2020-01-01,MASA,17
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2020-02-01,MASA,61
Mazandaran,23.7,99309,36.48,52.47,Amol,2020-02-01,MASA,103
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2020-02-01,MASA,129
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2020-02-01,MASA,63
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2020-02-01,MASA,84
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2020-02-01,MASA,79
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2020-02-01,MASA,117
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2020-02-01,MASA,53
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2020-02-01,MASA,78
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2020-02-01,MASA,151
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2020-02-01,MASA,77
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2020-02-01,MASA,133
Mazandaran,23.0,40759,36.54,53.0,Sari,2020-02-01,MASA,96
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2020-02-01,MASA,97
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2020-02-01,MASA,62
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2020-03-01,MASA,47
Mazandaran,23.7,99309,36.48,52.47,Amol,2020-03-01,MASA,64
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2020-03-01,MASA,74
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2020-03-01,MASA,44
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2020-03-01,MASA,44
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2020-03-01,MASA,52
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2020-03-01,MASA,76
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2020-03-01,MASA,50
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2020-03-01,MASA,59
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2020-03-01,MASA,80
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2020-03-01,MASA,50
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2020-03-01,MASA,67
Mazandaran,23.0,40759,36.54,53.0,Sari,2020-03-01,MASA,58
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2020-03-01,MASA,55
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2020-03-01,MASA,39
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2020-04-01,MASA,57
Mazandaran,23.7,99309,36.48,52.47,Amol,2020-04-01,MASA,63
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2020-04-01,MASA,61
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2020-04-01,MASA,68
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2020-04-01,MASA,39
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2020-04-01,MASA,57
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2020-04-01,MASA,71
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2020-04-01,MASA,49
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2020-04-01,MASA,70
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2020-04-01,MASA,87
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2020-04-01,MASA,52
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2020-04-01,MASA,89
Mazandaran,23.0,40759,36.54,53.0,Sari,2020-04-01,MASA,49
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2020-04-01,MASA,47
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2020-04-01,MASA,93
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2020-05-01,MASA,15
Mazandaran,23.7,99309,36.48,52.47,Amol,2020-05-01,MASA,21
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2020-05-01,MASA,13
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2020-05-01,MASA,21
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2020-05-01,MASA,8
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2020-05-01,MASA,11
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2020-05-01,MASA,23
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2020-05-01,MASA,14
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2020-05-01,MASA,18
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2020-05-01,MASA,33
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2020-05-01,MASA,13
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2020-05-01,MASA,28
Mazandaran,23.0,40759,36.54,53.0,Sari,2020-05-01,MASA,13
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2020-05-01,MASA,10
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2020-05-01,MASA,25
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2020-06-01,MASA,4
Mazandaran,23.7,99309,36.48,52.47,Amol,2020-06-01,MASA,5
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2020-06-01,MASA,1
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2020-06-01,MASA,4
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2020-06-01,MASA,2
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2020-06-01,MASA,3
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2020-06-01,MASA,8
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2020-06-01,MASA,3
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2020-06-01,MASA,5
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2020-06-01,MASA,6
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2020-06-01,MASA,5
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2020-06-01,MASA,10
Mazandaran,23.0,40759,36.54,53.0,Sari,2020-06-01,MASA,3
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2020-06-01,MASA,1
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2020-06-01,MASA,5
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2020-07-01,MASA,12
Mazandaran,23.7,99309,36.48,52.47,Amol,2020-07-01,MASA,24
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2020-07-01,MASA,7
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2020-07-01,MASA,11
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2020-07-01,MASA,5
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2020-07-01,MASA,11
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2020-07-01,MASA,35
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2020-07-01,MASA,10
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2020-07-01,MASA,12
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2020-07-01,MASA,14
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2020-07-01,MASA,13
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2020-07-01,MASA,36
Mazandaran,23.0,40759,36.54,53.0,Sari,2020-07-01,MASA,11
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2020-07-01,MASA,4
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2020-07-01,MASA,14
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2020-08-01,MASA,9
Mazandaran,23.7,99309,36.48,52.47,Amol,2020-08-01,MASA,43
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2020-08-01,MASA,19
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2020-08-01,MASA,5
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2020-08-01,MASA,16
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2020-08-01,MASA,32
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2020-08-01,MASA,59
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2020-08-01,MASA,16
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2020-08-01,MASA,12
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2020-08-01,MASA,53
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2020-08-01,MASA,21
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2020-08-01,MASA,91
Mazandaran,23.0,40759,36.54,53.0,Sari,2020-08-01,MASA,23
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2020-08-01,MASA,11
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2020-08-01,MASA,5
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2020-09-01,MASA,7
Mazandaran,23.7,99309,36.48,52.47,Amol,2020-09-01,MASA,26
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2020-09-01,MASA,17
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2020-09-01,MASA,3
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2020-09-01,MASA,4
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2020-09-01,MASA,7
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2020-09-01,MASA,39
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2020-09-01,MASA,7
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2020-09-01,MASA,7
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2020-09-01,MASA,64
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2020-09-01,MASA,14
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2020-09-01,MASA,52
Mazandaran,23.0,40759,36.54,53.0,Sari,2020-09-01,MASA,19
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2020-09-01,MASA,11
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2020-09-01,MASA,4
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2020-10-01,MASA,18
Mazandaran,23.7,99309,36.48,52.47,Amol,2020-10-01,MASA,82
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2020-10-01,MASA,82
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2020-10-01,MASA,12
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2020-10-01,MASA,57
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2020-10-01,MASA,43
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2020-10-01,MASA,88
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2020-10-01,MASA,18
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2020-10-01,MASA,22
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2020-10-01,MASA,115
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2020-10-01,MASA,35
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2020-10-01,MASA,132
Mazandaran,23.0,40759,36.54,53.0,Sari,2020-10-01,MASA,74
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2020-10-01,MASA,65
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2020-10-01,MASA,18
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2020-11-01,MASA,30
Mazandaran,23.7,99309,36.48,52.47,Amol,2020-11-01,MASA,146
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2020-11-01,MASA,150
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2020-11-01,MASA,22
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2020-11-01,MASA,57
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2020-11-01,MASA,56
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2020-11-01,MASA,140
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2020-11-01,MASA,28
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2020-11-01,MASA,38
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2020-11-01,MASA,214
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2020-11-01,MASA,53
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2020-11-01,MASA,210
Mazandaran,23.0,40759,36.54,53.0,Sari,2020-11-01,MASA,93
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2020-11-01,MASA,79
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2020-11-01,MASA,30
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2020-12-01,MASA,44
Mazandaran,23.7,99309,36.48,52.47,Amol,2020-12-01,MASA,138
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2020-12-01,MASA,124
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2020-12-01,MASA,24
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2020-12-01,MASA,60
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2020-12-01,MASA,61
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2020-12-01,MASA,139
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2020-12-01,MASA,46
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2020-12-01,MASA,44
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2020-12-01,MASA,177
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2020-12-01,MASA,73
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2020-12-01,MASA,115
Mazandaran,23.0,40759,36.54,53.0,Sari,2020-12-01,MASA,107
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2020-12-01,MASA,90
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2020-12-01,MASA,19
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2021-01-01,MASA,21
Mazandaran,23.7,99309,36.48,52.47,Amol,2021-01-01,MASA,46
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2021-01-01,MASA,54
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2021-01-01,MASA,15
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2021-01-01,MASA,37
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2021-01-01,MASA,30
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2021-01-01,MASA,46
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2021-01-01,MASA,21
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2021-01-01,MASA,22
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2021-01-01,MASA,53
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2021-01-01,MASA,32
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2021-01-01,MASA,29
Mazandaran,23.0,40759,36.54,53.0,Sari,2021-01-01,MASA,41
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2021-01-01,MASA,42
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2021-01-01,MASA,15
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2021-02-01,MASA,21
Mazandaran,23.7,99309,36.48,52.47,Amol,2021-02-01,MASA,47
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2021-02-01,MASA,40
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2021-02-01,MASA,32
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2021-02-01,MASA,19
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2021-02-01,MASA,22
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2021-02-01,MASA,57
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2021-02-01,MASA,15
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2021-02-01,MASA,35
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2021-02-01,MASA,63
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2021-02-01,MASA,26
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2021-02-01,MASA,57
Mazandaran,23.0,40759,36.54,53.0,Sari,2021-02-01,MASA,26
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2021-02-01,MASA,22
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2021-02-01,MASA,33
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2021-03-01,MASA,41
Mazandaran,23.7,99309,36.48,52.47,Amol,2021-03-01,MASA,54
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2021-03-01,MASA,57
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2021-03-01,MASA,42
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2021-03-01,MASA,49
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2021-03-01,MASA,49
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2021-03-01,MASA,59
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2021-03-01,MASA,37
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2021-03-01,MASA,49
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2021-03-01,MASA,76
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2021-03-01,MASA,41
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2021-03-01,MASA,79
Mazandaran,23.0,40759,36.54,53.0,Sari,2021-03-01,MASA,57
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2021-03-01,MASA,57
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2021-03-01,MASA,46
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2021-04-01,MASA,30
Mazandaran,23.7,99309,36.48,52.47,Amol,2021-04-01,MASA,20
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2021-04-01,MASA,15
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2021-04-01,MASA,35
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2021-04-01,MASA,7
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2021-04-01,MASA,15
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2021-04-01,MASA,31
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2021-04-01,MASA,16
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2021-04-01,MASA,40
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2021-04-01,MASA,39
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2021-04-01,MASA,24
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2021-04-01,MASA,27
Mazandaran,23.0,40759,36.54,53.0,Sari,2021-04-01,MASA,14
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2021-04-01,MASA,11
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2021-04-01,MASA,31
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2021-05-01,MASA,24
Mazandaran,23.7,99309,36.48,52.47,Amol,2021-05-01,MASA,26
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2021-05-01,MASA,25
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2021-05-01,MASA,33
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2021-05-01,MASA,24
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2021-05-01,MASA,34
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2021-05-01,MASA,28
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2021-05-01,MASA,27
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2021-05-01,MASA,30
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2021-05-01,MASA,43
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2021-05-01,MASA,22
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2021-05-01,MASA,40
Mazandaran,23.0,40759,36.54,53.0,Sari,2021-05-01,MASA,21
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2021-05-01,MASA,24
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2021-05-01,MASA,37
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2021-06-01,MASA,2
Mazandaran,23.7,99309,36.48,52.47,Amol,2021-06-01,MASA,3
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2021-06-01,MASA,1
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2021-06-01,MASA,2
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2021-06-01,MASA,1
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2021-06-01,MASA,6
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2021-06-01,MASA,4
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2021-06-01,MASA,1
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2021-06-01,MASA,2
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2021-06-01,MASA,7
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2021-06-01,MASA,2
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2021-06-01,MASA,7
Mazandaran,23.0,40759,36.54,53.0,Sari,2021-06-01,MASA,2
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2021-06-01,MASA,1
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2021-06-01,MASA,2
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2021-07-01,MASA,9
Mazandaran,23.7,99309,36.48,52.47,Amol,2021-07-01,MASA,29
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2021-07-01,MASA,10
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2021-07-01,MASA,12
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2021-07-01,MASA,9
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2021-07-01,MASA,21
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2021-07-01,MASA,34
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2021-07-01,MASA,15
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2021-07-01,MASA,16
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2021-07-01,MASA,16
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2021-07-01,MASA,13
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2021-07-01,MASA,61
Mazandaran,23.0,40759,36.54,53.0,Sari,2021-07-01,MASA,16
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2021-07-01,MASA,8
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2021-07-01,MASA,12
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2021-08-01,MASA,3
Mazandaran,23.7,99309,36.48,52.47,Amol,2021-08-01,MASA,6
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2021-08-01,MASA,1
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2021-08-01,MASA,4
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2021-08-01,MASA,0
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2021-08-01,MASA,2
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2021-08-01,MASA,13
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2021-08-01,MASA,2
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2021-08-01,MASA,5
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2021-08-01,MASA,19
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2021-08-01,MASA,5
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2021-08-01,MASA,20
Mazandaran,23.0,40759,36.54,53.0,Sari,2021-08-01,MASA,3
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2021-08-01,MASA,1
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2021-08-01,MASA,5
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2021-09-01,MASA,10
Mazandaran,23.7,99309,36.48,52.47,Amol,2021-09-01,MASA,105
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2021-09-01,MASA,97
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2021-09-01,MASA,3
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2021-09-01,MASA,38
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2021-09-01,MASA,50
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2021-09-01,MASA,99
