system:index,Province,St_Ele,St_ID,St_Lat,St_Lon,St_Name,date,mean,precipitation_mm,.geo
200602_0000000000000000000f,Gilan,-23.6,40718,37.48,49.458,Bandar-e-anzali,2006-02,0.050055098081088545,50.055098081088545,"{""type"":""Point"",""coordinates"":[49.45799893856652,37.48000182070969]}"
200602_00000000000000000010,Gilan,1581.4,40805,36.708,49.802,Jirandeh,2006-02,0.07847584440753508,78.47584440753508,"{""type"":""Point"",""coordinates"":[49.80200074843565,36.70800211442765]}"
200602_00000000000000000011,Gilan,-22.0,99268,37.417,49.883,Kiyashahr,2006-02,0.043106999540782454,43.10699954078245,"{""type"":""Point"",""coordinates"":[49.883000319071506,37.41699918192554]}"
200602_00000000000000000012,Gilan,34.2,99276,37.194,50.016,Lahijan,2006-02,0.05679273262069273,56.79273262069273,"{""type"":""Point"",""coordinates"":[50.01600192619263,37.193999538242714]}"
200602_00000000000000000013,Gilan,338.3,40720,36.729,49.41,Manjil,2006-02,0.0703566487078433,70.3566487078433,"{""type"":""Point"",""coordinates"":[49.41000117482722,36.72900002128832]}"
200602_00000000000000000014,Gilan,1081.0,99281,37.15,48.983,Masuleh,2006-02,0.06910831882998991,69.10831882998991,"{""type"":""Point"",""coordinates"":[48.9830021170503,37.15000158814836]}"
200602_00000000000000000015,Gilan,24.8,99272,37.203,49.645,Rasht (agricultulal),2006-02,0.050910439634776594,50.910439634776594,"{""type"":""Point"",""coordinates"":[49.645000259444885,37.20299800416857]}"
200602_00000000000000000016,Gilan,-21.1,40709,38.365,48.855,Astara,2006-02,0.07633587374732542,76.33587374732542,"{""type"":""Point"",""coordinates"":[48.85499916221009,38.36499960678709]}"
200602_00000000000000000017,Gilan,7.0,99249,37.839,48.897,Talesh,2006-02,0.1075825507883792,107.5825507883792,"{""type"":""Point"",""coordinates"":[48.89699943503249,37.838999587421554]}"
200602_00000000000000000018,Gilan,-8.6,40719,37.323,49.624,Rasht,2006-02,0.04727813258216429,47.27813258216429,"{""type"":""Point"",""coordinates"":[49.62399789348315,37.32300133171889]}"
200603_00000000000000000000,Mazandaran,23.0,40759,36.536,52.998,Sari,2006-03,0.04645239663225453,46.45239663225453,"{""type"":""Point"",""coordinates"":[52.997999001078234,36.53600120949307]}"
200603_00000000000000000001,Mazandaran,-20.0,99306,36.856,53.386,Bandar-e-amirabad,2006-03,0.037707143546164446,37.707143546164446,"{""type"":""Point"",""coordinates"":[53.38599876104172,36.85599967839152]}"
200603_00000000000000000002,Mazandaran,2120.0,99357,36.198,51.801,Baladeh,2006-03,0.06742949140173238,67.42949140173238,"{""type"":""Point"",""coordinates"":[51.80099791429122,36.198001349641885]}"
200603_00000000000000000003,Mazandaran,-10.0,99299,36.738,53.837,Galugah,2006-03,0.05078026008707326,50.78026008707326,"{""type"":""Point"",""coordinates"":[53.83700115978934,36.73799848721418]}"
200603_00000000000000000004,Mazandaran,14.7,40737,36.487,52.108,Gharakhil,2006-03,0.09451267969709676,94.51267969709676,"{""type"":""Point"",""coordinates"":[52.10799810361887,36.48700014801676]}"
200603_00000000000000000005,Mazandaran,1294.3,40760,36.248,53.546,Kiyasar,2006-03,0.058745795012534074,58.745795012534074,"{""type"":""Point"",""coordinates"":[53.54600022504147,36.24800124975417]}"
200603_00000000000000000006,Mazandaran,1805.0,99361,36.071,52.843,Alasht,2006-03,0.08495152843099874,84.95152843099874,"{""type"":""Point"",""coordinates"":[52.84300064846047,36.07100169253869]}"
200603_00000000000000000007,Mazandaran,23.7,99309,36.479,52.468,Amol,2006-03,0.05430770766836446,54.30770766836446,"{""type"":""Point"",""coordinates"":[52.46799916806776,36.479000520726885]}"
200603_00000000000000000008,Mazandaran,1550.0,99348,36.39,51.729,Kojur,2006-03,0.08857684683901113,88.57684683901113,"{""type"":""Point"",""coordinates"":[51.729001268682296,36.390001322801155]}"
200603_00000000000000000009,Mazandaran,610.0,99360,36.104,53.062,Polsefid,2006-03,0.08562063527208608,85.62063527208608,"{""type"":""Point"",""coordinates"":[53.06200047849835,36.103999040334195]}"
200603_0000000000000000000a,Mazandaran,1855.4,40735,36.231,51.303,Siahbisheh,2006-03,0.09668337655168813,96.68337655168813,"{""type"":""Point"",""coordinates"":[51.303001049541336,36.23099869743738]}"
200603_0000000000000000000b,Mazandaran,-21.0,40736,36.699,52.643,Babolsar,2006-03,0.02453034472566884,24.53034472566884,"{""type"":""Point"",""coordinates"":[52.6430010480113,36.69899918940074]}"
200603_0000000000000000000c,Mazandaran,-20.9,40734,36.661,51.466,Nowshahr,2006-03,0.06469782543283742,64.69782543283742,"{""type"":""Point"",""coordinates"":[51.465999029448994,36.66099873022328]}"
200603_0000000000000000000d,Mazandaran,-20.0,40732,36.905,50.684,Ramsar,2006-03,0.12072251093488973,120.72251093488973,"{""type"":""Point"",""coordinates"":[50.684002018605135,36.90500073986783]}"
200603_0000000000000000000e,Mazandaran,16.7,40788,36.64,53.195,Sari (dasht-e-naz airport),2006-03,0.03679613125425618,36.79613125425618,"{""type"":""Point"",""coordinates"":[53.195002085619485,36.6400008233626]}"
200603_0000000000000000000f,Gilan,-23.6,40718,37.48,49.458,Bandar-e-anzali,2006-03,0.044373028994620256,44.373028994620256,"{""type"":""Point"",""coordinates"":[49.45799893856652,37.48000182070969]}"
200603_00000000000000000010,Gilan,1581.4,40805,36.708,49.802,Jirandeh,2006-03,0.06681525063616078,66.81525063616078,"{""type"":""Point"",""coordinates"":[49.80200074843565,36.70800211442765]}"
200603_00000000000000000011,Gilan,-22.0,99268,37.417,49.883,Kiyashahr,2006-03,0.0367197926054601,36.7197926054601,"{""type"":""Point"",""coordinates"":[49.883000319071506,37.41699918192554]}"
200603_00000000000000000012,Gilan,34.2,99276,37.194,50.016,Lahijan,2006-03,0.06077360463243764,60.77360463243764,"{""type"":""Point"",""coordinates"":[50.01600192619263,37.193999538242714]}"
200603_00000000000000000013,Gilan,338.3,40720,36.729,49.41,Manjil,2006-03,0.06888415765863698,68.88415765863698,"{""type"":""Point"",""coordinates"":[49.41000117482722,36.72900002128832]}"
200603_00000000000000000014,Gilan,1081.0,99281,37.15,48.983,Masuleh,2006-03,0.07865546000105184,78.65546000105184,"{""type"":""Point"",""coordinates"":[48.9830021170503,37.15000158814836]}"
200603_00000000000000000015,Gilan,24.8,99272,37.203,49.645,Rasht (agricultulal),2006-03,0.04681874168020528,46.81874168020528,"{""type"":""Point"",""coordinates"":[49.645000259444885,37.20299800416857]}"
200603_00000000000000000016,Gilan,-21.1,40709,38.365,48.855,Astara,2006-03,0.046282776714384966,46.282776714384966,"{""type"":""Point"",""coordinates"":[48.85499916221009,38.36499960678709]}"
200603_00000000000000000017,Gilan,7.0,99249,37.839,48.897,Talesh,2006-03,0.09410212290388387,94.10212290388387,"{""type"":""Point"",""coordinates"":[48.89699943503249,37.838999587421554]}"
200603_00000000000000000018,Gilan,-8.6,40719,37.323,49.624,Rasht,2006-03,0.04137923669916432,41.37923669916432,"{""type"":""Point"",""coordinates"":[49.62399789348315,37.32300133171889]}"
200604_00000000000000000000,Mazandaran,23.0,40759,36.536,52.998,Sari,2006-04,0.04755091656720367,47.55091656720367,"{""type"":""Point"",""coordinates"":[52.997999001078234,36.53600120949307]}"
200604_00000000000000000001,Mazandaran,-20.0,99306,36.856,53.386,Bandar-e-amirabad,2006-04,0.031611919298526914,31.611919298526914,"{""type"":""Point"",""coordinates"":[53.38599876104172,36.85599967839152]}"
200604_00000000000000000002,Mazandaran,2120.0,99357,36.198,51.801,Baladeh,2006-04,0.08178287734067169,81.78287734067169,"{""type"":""Point"",""coordinates"":[51.80099791429122,36.198001349641885]}"
200604_00000000000000000003,Mazandaran,-10.0,99299,36.738,53.837,Galugah,2006-04,0.055335387482998044,55.335387482998044,"{""type"":""Point"",""coordinates"":[53.83700115978934,36.73799848721418]}"
200604_00000000000000000004,Mazandaran,14.7,40737,36.487,52.108,Gharakhil,2006-04,0.09762045730626312,97.62045730626312,"{""type"":""Point"",""coordinates"":[52.10799810361887,36.48700014801676]}"
200604_00000000000000000005,Mazandaran,1294.3,40760,36.248,53.546,Kiyasar,2006-04,0.06655710925137726,66.55710925137726,"{""type"":""Point"",""coordinates"":[53.54600022504147,36.24800124975417]}"
200604_00000000000000000006,Mazandaran,1805.0,99361,36.071,52.843,Alasht,2006-04,0.12554281939542022,125.54281939542022,"{""type"":""Point"",""coordinates"":[52.84300064846047,36.07100169253869]}"
200604_00000000000000000007,Mazandaran,23.7,99309,36.479,52.468,Amol,2006-04,0.06001795817887512,60.01795817887512,"{""type"":""Point"",""coordinates"":[52.46799916806776,36.479000520726885]}"
200604_00000000000000000008,Mazandaran,1550.0,99348,36.39,51.729,Kojur,2006-04,0.12358726550614563,123.58726550614563,"{""type"":""Point"",""coordinates"":[51.729001268682296,36.390001322801155]}"
200604_00000000000000000009,Mazandaran,610.0,99360,36.104,53.062,Polsefid,2006-04,0.11860388506924835,118.60388506924835,"{""type"":""Point"",""coordinates"":[53.06200047849835,36.103999040334195]}"
200604_0000000000000000000a,Mazandaran,1855.4,40735,36.231,51.303,Siahbisheh,2006-04,0.07998670627152649,79.98670627152649,"{""type"":""Point"",""coordinates"":[51.303001049541336,36.23099869743738]}"
200604_0000000000000000000b,Mazandaran,-21.0,40736,36.699,52.643,Babolsar,2006-04,0.023854657903072507,23.854657903072507,"{""type"":""Point"",""coordinates"":[52.6430010480113,36.69899918940074]}"
200604_0000000000000000000c,Mazandaran,-20.9,40734,36.661,51.466,Nowshahr,2006-04,0.08977524925744262,89.77524925744262,"{""type"":""Point"",""coordinates"":[51.465999029448994,36.66099873022328]}"
200604_0000000000000000000d,Mazandaran,-20.0,40732,36.905,50.684,Ramsar,2006-04,0.11069357384717193,110.69357384717193,"{""type"":""Point"",""coordinates"":[50.684002018605135,36.90500073986783]}"
200604_0000000000000000000e,Mazandaran,16.7,40788,36.64,53.195,Sari (dasht-e-naz airport),2006-04,0.03636641789948669,36.36641789948669,"{""type"":""Point"",""coordinates"":[53.195002085619485,36.6400008233626]}"
200604_0000000000000000000f,Gilan,-23.6,40718,37.48,49.458,Bandar-e-anzali,2006-04,0.07687737037217346,76.87737037217346,"{""type"":""Point"",""coordinates"":[49.45799893856652,37.48000182070969]}"
200604_00000000000000000010,Gilan,1581.4,40805,36.708,49.802,Jirandeh,2006-04,0.09146676947152343,91.46676947152343,"{""type"":""Point"",""coordinates"":[49.80200074843565,36.70800211442765]}"
200604_00000000000000000011,Gilan,-22.0,99268,37.417,49.883,Kiyashahr,2006-04,0.07541744400536743,75.41744400536743,"{""type"":""Point"",""coordinates"":[49.883000319071506,37.41699918192554]}"
200604_00000000000000000012,Gilan,34.2,99276,37.194,50.016,Lahijan,2006-04,0.10812772800004211,108.12772800004211,"{""type"":""Point"",""coordinates"":[50.01600192619263,37.193999538242714]}"
200604_00000000000000000013,Gilan,338.3,40720,36.729,49.41,Manjil,2006-04,0.11197307695424286,111.97307695424286,"{""type"":""Point"",""coordinates"":[49.41000117482722,36.72900002128832]}"
200604_00000000000000000014,Gilan,1081.0,99281,37.15,48.983,Masuleh,2006-04,0.11033725728070465,110.33725728070465,"{""type"":""Point"",""coordinates"":[48.9830021170503,37.15000158814836]}"
200604_00000000000000000015,Gilan,24.8,99272,37.203,49.645,Rasht (agricultulal),2006-04,0.0953680275825235,95.3680275825235,"{""type"":""Point"",""coordinates"":[49.645000259444885,37.20299800416857]}"
200604_00000000000000000016,Gilan,-21.1,40709,38.365,48.855,Astara,2006-04,0.07154014696156707,71.54014696156707,"{""type"":""Point"",""coordinates"":[48.85499916221009,38.36499960678709]}"
200604_00000000000000000017,Gilan,7.0,99249,37.839,48.897,Talesh,2006-04,0.11905276764905182,119.05276764905182,"{""type"":""Point"",""coordinates"":[48.89699943503249,37.838999587421554]}"
200604_00000000000000000018,Gilan,-8.6,40719,37.323,49.624,Rasht,2006-04,0.08660192777192322,86.60192777192322,"{""type"":""Point"",""coordinates"":[49.62399789348315,37.32300133171889]}"
200605_00000000000000000000,Mazandaran,23.0,40759,36.536,52.998,Sari,2006-05,0.05416597366803089,54.16597366803089,"{""type"":""Point"",""coordinates"":[52.997999001078234,36.53600120949307]}"
200605_00000000000000000001,Mazandaran,-20.0,99306,36.856,53.386,Bandar-e-amirabad,2006-05,0.026840492491654544,26.840492491654544,"{""type"":""Point"",""coordinates"":[53.38599876104172,36.85599967839152]}"
200605_00000000000000000002,Mazandaran,2120.0,99357,36.198,51.801,Baladeh,2006-05,0.13020998180382648,130.20998180382648,"{""type"":""Point"",""coordinates"":[51.80099791429122,36.198001349641885]}"
200605_00000000000000000003,Mazandaran,-10.0,99299,36.738,53.837,Galugah,2006-05,0.03795231819622913,37.95231819622913,"{""type"":""Point"",""coordinates"":[53.83700115978934,36.73799848721418]}"
200605_00000000000000000004,Mazandaran,14.7,40737,36.487,52.108,Gharakhil,2006-05,0.15785919070713916,157.85919070713916,"{""type"":""Point"",""coordinates"":[52.10799810361887,36.48700014801676]}"
200605_00000000000000000005,Mazandaran,1294.3,40760,36.248,53.546,Kiyasar,2006-05,0.08515180588238636,85.15180588238636,"{""type"":""Point"",""coordinates"":[53.54600022504147,36.24800124975417]}"
200605_00000000000000000006,Mazandaran,1805.0,99361,36.071,52.843,Alasht,2006-05,0.165855168704919,165.855168704919,"{""type"":""Point"",""coordinates"":[52.84300064846047,36.07100169253869]}"
200605_00000000000000000007,Mazandaran,23.7,99309,36.479,52.468,Amol,2006-05,0.06705804110043445,67.05804110043445,"{""type"":""Point"",""coordinates"":[52.46799916806776,36.479000520726885]}"
200605_00000000000000000008,Mazandaran,1550.0,99348,36.39,51.729,Kojur,2006-05,0.19538541079037586,195.38541079037586,"{""type"":""Point"",""coordinates"":[51.729001268682296,36.390001322801155]}"
200605_00000000000000000009,Mazandaran,610.0,99360,36.104,53.062,Polsefid,2006-05,0.15891565323346057,158.91565323346057,"{""type"":""Point"",""coordinates"":[53.06200047849835,36.103999040334195]}"
200605_0000000000000000000a,Mazandaran,1855.4,40735,36.231,51.303,Siahbisheh,2006-05,0.1117218577908794,111.7218577908794,"{""type"":""Point"",""coordinates"":[51.303001049541336,36.23099869743738]}"
200605_0000000000000000000b,Mazandaran,-21.0,40736,36.699,52.643,Babolsar,2006-05,0.027819692497185855,27.819692497185855,"{""type"":""Point"",""coordinates"":[52.6430010480113,36.69899918940074]}"
200605_0000000000000000000c,Mazandaran,-20.9,40734,36.661,51.466,Nowshahr,2006-05,0.08515718520157733,85.15718520157733,"{""type"":""Point"",""coordinates"":[51.465999029448994,36.66099873022328]}"
200605_0000000000000000000d,Mazandaran,-20.0,40732,36.905,50.684,Ramsar,2006-05,0.07439336121552387,74.39336121552387,"{""type"":""Point"",""coordinates"":[50.684002018605135,36.90500073986783]}"
200605_0000000000000000000e,Mazandaran,16.7,40788,36.64,53.195,Sari (dasht-e-naz airport),2006-05,0.04340532362931171,43.40532362931171,"{""type"":""Point"",""coordinates"":[53.195002085619485,36.6400008233626]}"
200605_0000000000000000000f,Gilan,-23.6,40718,37.48,49.458,Bandar-e-anzali,2006-05,0.03000435173981586,30.00435173981586,"{""type"":""Point"",""coordinates"":[49.45799893856652,37.48000182070969]}"
200605_00000000000000000010,Gilan,1581.4,40805,36.708,49.802,Jirandeh,2006-05,0.05251589358323017,52.51589358323017,"{""type"":""Point"",""coordinates"":[49.80200074843565,36.70800211442765]}"
200605_00000000000000000011,Gilan,-22.0,99268,37.417,49.883,Kiyashahr,2006-05,0.03842844009869495,38.42844009869495,"{""type"":""Point"",""coordinates"":[49.883000319071506,37.41699918192554]}"
200605_00000000000000000012,Gilan,34.2,99276,37.194,50.016,Lahijan,2006-05,0.05539044678681293,55.39044678681293,"{""type"":""Point"",""coordinates"":[50.01600192619263,37.193999538242714]}"
200605_00000000000000000013,Gilan,338.3,40720,36.729,49.41,Manjil,2006-05,0.046323447828225284,46.323447828225284,"{""type"":""Point"",""coordinates"":[49.41000117482722,36.72900002128832]}"
200605_00000000000000000014,Gilan,1081.0,99281,37.15,48.983,Masuleh,2006-05,0.04504607558720508,45.04607558720508,"{""type"":""Point"",""coordinates"":[48.9830021170503,37.15000158814836]}"
200605_00000000000000000015,Gilan,24.8,99272,37.203,49.645,Rasht (agricultulal),2006-05,0.054518117909363895,54.518117909363895,"{""type"":""Point"",""coordinates"":[49.645000259444885,37.20299800416857]}"
200605_00000000000000000016,Gilan,-21.1,40709,38.365,48.855,Astara,2006-05,0.04588891506665149,45.88891506665149,"{""type"":""Point"",""coordinates"":[48.85499916221009,38.36499960678709]}"
200605_00000000000000000017,Gilan,7.0,99249,37.839,48.897,Talesh,2006-05,0.06452825606339374,64.52825606339374,"{""type"":""Point"",""coordinates"":[48.89699943503249,37.838999587421554]}"
200605_00000000000000000018,Gilan,-8.6,40719,37.323,49.624,Rasht,2006-05,0.04247187018864551,42.47187018864551,"{""type"":""Point"",""coordinates"":[49.62399789348315,37.32300133171889]}"
200606_00000000000000000000,Mazandaran,23.0,40759,36.536,52.998,Sari,2006-06,0.023586048061890352,23.586048061890352,"{""type"":""Point"",""coordinates"":[52.997999001078234,36.53600120949307]}"
200606_00000000000000000001,Mazandaran,-20.0,99306,36.856,53.386,Bandar-e-amirabad,2006-06,0.0033449514460990315,3.3449514460990315,"{""type"":""Point"",""coordinates"":[53.38599876104172,36.85599967839152]}"
200606_00000000000000000002,Mazandaran,2120.0,99357,36.198,51.801,Baladeh,2006-06,0.09117773013834451,91.17773013834451,"{""type"":""Point"",""coordinates"":[51.80099791429122,36.198001349641885]}"
200606_00000000000000000003,Mazandaran,-10.0,99299,36.738,53.837,Galugah,2006-06,0.012873424465698946,12.873424465698946,"{""type"":""Point"",""coordinates"":[53.83700115978934,36.73799848721418]}"
200606_00000000000000000004,Mazandaran,14.7,40737,36.487,52.108,Gharakhil,2006-06,0.062479896719498385,62.479896719498385,"{""type"":""Point"",""coordinates"":[52.10799810361887,36.48700014801676]}"
200606_00000000000000000005,Mazandaran,1294.3,40760,36.248,53.546,Kiyasar,2006-06,0.025843737895531405,25.843737895531405,"{""type"":""Point"",""coordinates"":[53.54600022504147,36.24800124975417]}"
