date,St_ID,MOD16A2GF,Region,St_Ele,St_Lat,St_Lon,St_Name,region_id
2000-06-09,40735,52.0,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA
2000-06-09,40736,54.5,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA
2000-06-09,40737,45.1,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA
2000-06-09,40759,54.300000000000004,Mazandaran,23.0,36.54,53.0,Sari,MASA
2000-06-09,40760,51.300000000000004,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA
2000-06-09,40788,55.6,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA
2000-06-09,99299,53.300000000000004,Mazandaran,-10.0,36.74,53.84,Galugah,MASA
2000-06-09,99306,60.6,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA
2000-06-09,99309,49.5,Mazandaran,23.7,36.48,52.47,Amol,MASA
2000-06-09,99348,45.2,Mazandaran,1550.0,36.39,51.73,Kojur,MASA
2000-06-09,99357,49.800000000000004,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA
2000-06-09,99360,43.6,Mazandaran,610.0,36.1,53.06,Polsefid,MASA
2000-06-09,99361,46.300000000000004,Mazandaran,1805.0,36.07,52.84,Alasht,MASA
2000-06-17,40732,59.1,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA
2000-06-17,40734,62.5,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA
2000-06-17,40735,74.10000000000001,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA
2000-06-17,40736,70.60000000000001,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA
2000-06-17,40737,63.0,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA
2000-06-17,40759,65.0,Mazandaran,23.0,36.54,53.0,Sari,MASA
2000-06-17,40760,69.4,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA
2000-06-17,40788,65.0,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA
2000-06-17,99299,64.5,Mazandaran,-10.0,36.74,53.84,Galugah,MASA
2000-06-17,99306,68.10000000000001,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA
2000-06-17,99309,65.2,Mazandaran,23.7,36.48,52.47,Amol,MASA
2000-06-17,99348,68.5,Mazandaran,1550.0,36.39,51.73,Kojur,MASA
2000-06-17,99357,74.3,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA
2000-06-17,99360,66.9,Mazandaran,610.0,36.1,53.06,Polsefid,MASA
2000-06-17,99361,74.0,Mazandaran,1805.0,36.07,52.84,Alasht,MASA
2000-06-25,40732,61.900000000000006,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA
2000-06-25,40734,61.5,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA
2000-06-25,40735,72.4,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA
2000-06-25,40736,69.8,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA
2000-06-25,40737,61.1,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA
2000-06-25,40759,66.9,Mazandaran,23.0,36.54,53.0,Sari,MASA
2000-06-25,40760,66.3,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA
2000-06-25,40788,69.0,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA
2000-06-25,99299,66.8,Mazandaran,-10.0,36.74,53.84,Galugah,MASA
2000-06-25,99306,69.60000000000001,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA
2000-06-25,99309,62.400000000000006,Mazandaran,23.7,36.48,52.47,Amol,MASA
2000-06-25,99348,65.5,Mazandaran,1550.0,36.39,51.73,Kojur,MASA
2000-06-25,99357,71.4,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA
2000-06-25,99360,61.800000000000004,Mazandaran,610.0,36.1,53.06,Polsefid,MASA
2000-06-25,99361,67.3,Mazandaran,1805.0,36.07,52.84,Alasht,MASA
2000-07-03,40732,58.7,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA
2000-07-03,40734,55.1,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA
2000-07-03,40735,67.60000000000001,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA
2000-07-03,40736,61.400000000000006,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA
2000-07-03,40737,54.5,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA
2000-07-03,40759,59.300000000000004,Mazandaran,23.0,36.54,53.0,Sari,MASA
2000-07-03,40760,58.2,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA
2000-07-03,40788,60.400000000000006,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA
2000-07-03,99299,58.2,Mazandaran,-10.0,36.74,53.84,Galugah,MASA
2000-07-03,99306,62.6,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA
2000-07-03,99309,55.400000000000006,Mazandaran,23.7,36.48,52.47,Amol,MASA
2000-07-03,99348,56.6,Mazandaran,1550.0,36.39,51.73,Kojur,MASA
2000-07-03,99357,61.0,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA
2000-07-03,99360,53.2,Mazandaran,610.0,36.1,53.06,Polsefid,MASA
2000-07-03,99361,57.400000000000006,Mazandaran,1805.0,36.07,52.84,Alasht,MASA
2000-07-11,40732,59.2,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA
2000-07-11,40734,55.5,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA
2000-07-11,40735,59.400000000000006,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA
2000-07-11,40736,64.2,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA
2000-07-11,40737,55.5,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA
2000-07-11,40759,59.0,Mazandaran,23.0,36.54,53.0,Sari,MASA
2000-07-11,40760,58.7,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA
2000-07-11,40788,59.1,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA
2000-07-11,99299,60.0,Mazandaran,-10.0,36.74,53.84,Galugah,MASA
2000-07-11,99306,68.2,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA
2000-07-11,99309,57.900000000000006,Mazandaran,23.7,36.48,52.47,Amol,MASA
2000-07-11,99348,59.5,Mazandaran,1550.0,36.39,51.73,Kojur,MASA
2000-07-11,99357,58.800000000000004,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA
2000-07-11,99360,54.0,Mazandaran,610.0,36.1,53.06,Polsefid,MASA
2000-07-11,99361,56.300000000000004,Mazandaran,1805.0,36.07,52.84,Alasht,MASA
2000-07-19,40732,67.5,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA
2000-07-19,40734,63.400000000000006,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA
2000-07-19,40735,69.2,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA
2000-07-19,40736,75.5,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA
2000-07-19,40737,65.10000000000001,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA
2000-07-19,40759,66.0,Mazandaran,23.0,36.54,53.0,Sari,MASA
2000-07-19,40760,68.0,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA
2000-07-19,40788,65.4,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA
2000-07-19,99299,66.7,Mazandaran,-10.0,36.74,53.84,Galugah,MASA
2000-07-19,99306,73.5,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA
2000-07-19,99309,65.9,Mazandaran,23.7,36.48,52.47,Amol,MASA
2000-07-19,99348,72.10000000000001,Mazandaran,1550.0,36.39,51.73,Kojur,MASA
2000-07-19,99357,68.4,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA
2000-07-19,99360,62.300000000000004,Mazandaran,610.0,36.1,53.06,Polsefid,MASA
2000-07-19,99361,68.60000000000001,Mazandaran,1805.0,36.07,52.84,Alasht,MASA
2000-07-27,40732,69.3,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA
2000-07-27,40734,69.4,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA
2000-07-27,40735,72.3,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA
2000-07-27,40736,79.80000000000001,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA
2000-07-27,40737,67.9,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA
2000-07-27,40759,66.9,Mazandaran,23.0,36.54,53.0,Sari,MASA
2000-07-27,40760,69.4,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA
2000-07-27,40788,66.60000000000001,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA
2000-07-27,99299,68.7,Mazandaran,-10.0,36.74,53.84,Galugah,MASA
2000-07-27,99306,75.60000000000001,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA
2000-07-27,99309,68.7,Mazandaran,23.7,36.48,52.47,Amol,MASA
2000-07-27,99348,75.5,Mazandaran,1550.0,36.39,51.73,Kojur,MASA
2000-07-27,99357,75.60000000000001,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA
2000-07-27,99360,64.9,Mazandaran,610.0,36.1,53.06,Polsefid,MASA
2000-07-27,99361,73.60000000000001,Mazandaran,1805.0,36.07,52.84,Alasht,MASA
2000-08-04,40732,46.1,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA
2000-08-04,40734,42.900000000000006,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA
2000-08-04,40735,50.1,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA
2000-08-04,40736,55.900000000000006,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA
2000-08-04,40737,46.6,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA
2000-08-04,40759,51.5,Mazandaran,23.0,36.54,53.0,Sari,MASA
2000-08-04,40760,46.7,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA
2000-08-04,40788,51.7,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA
2000-08-04,99299,49.5,Mazandaran,-10.0,36.74,53.84,Galugah,MASA
2000-08-04,99306,59.300000000000004,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA
2000-08-04,99309,50.0,Mazandaran,23.7,36.48,52.47,Amol,MASA
2000-08-04,99348,46.400000000000006,Mazandaran,1550.0,36.39,51.73,Kojur,MASA
2000-08-04,99357,48.7,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA
2000-08-04,99360,44.0,Mazandaran,610.0,36.1,53.06,Polsefid,MASA
2000-08-04,99361,45.1,Mazandaran,1805.0,36.07,52.84,Alasht,MASA
2000-08-12,40732,54.7,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA
2000-08-12,40734,52.0,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA
2000-08-12,40735,60.0,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA
2000-08-12,40736,65.10000000000001,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA
2000-08-12,40737,54.5,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA
2000-08-12,40759,60.300000000000004,Mazandaran,23.0,36.54,53.0,Sari,MASA
2000-08-12,40760,59.400000000000006,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA
2000-08-12,40788,60.300000000000004,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA
2000-08-12,99299,61.7,Mazandaran,-10.0,36.74,53.84,Galugah,MASA
2000-08-12,99306,67.0,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA
2000-08-12,99309,57.2,Mazandaran,23.7,36.48,52.47,Amol,MASA
2000-08-12,99348,58.2,Mazandaran,1550.0,36.39,51.73,Kojur,MASA
2000-08-12,99357,58.300000000000004,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA
2000-08-12,99360,55.800000000000004,Mazandaran,610.0,36.1,53.06,Polsefid,MASA
2000-08-12,99361,60.2,Mazandaran,1805.0,36.07,52.84,Alasht,MASA
2000-08-20,40732,56.6,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA
2000-08-20,40734,55.5,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA
2000-08-20,40735,66.5,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA
2000-08-20,40736,63.300000000000004,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA
2000-08-20,40737,57.7,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA
2000-08-20,40759,59.400000000000006,Mazandaran,23.0,36.54,53.0,Sari,MASA
2000-08-20,40760,60.1,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA
2000-08-20,40788,59.900000000000006,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA
2000-08-20,99299,60.2,Mazandaran,-10.0,36.74,53.84,Galugah,MASA
2000-08-20,99306,60.900000000000006,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA
2000-08-20,99309,58.5,Mazandaran,23.7,36.48,52.47,Amol,MASA
2000-08-20,99348,62.0,Mazandaran,1550.0,36.39,51.73,Kojur,MASA
2000-08-20,99357,66.2,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA
2000-08-20,99360,58.900000000000006,Mazandaran,610.0,36.1,53.06,Polsefid,MASA
2000-08-20,99361,65.2,Mazandaran,1805.0,36.07,52.84,Alasht,MASA
2000-08-28,40732,40.2,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA
2000-08-28,40734,42.7,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA
2000-08-28,40735,55.900000000000006,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA
2000-08-28,40736,54.0,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA
2000-08-28,40737,44.1,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA
2000-08-28,40759,47.7,Mazandaran,23.0,36.54,53.0,Sari,MASA
2000-08-28,40760,49.300000000000004,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA
2000-08-28,40788,48.1,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA
2000-08-28,99299,48.7,Mazandaran,-10.0,36.74,53.84,Galugah,MASA
2000-08-28,99306,53.7,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA
2000-08-28,99309,47.1,Mazandaran,23.7,36.48,52.47,Amol,MASA
2000-08-28,99348,45.2,Mazandaran,1550.0,36.39,51.73,Kojur,MASA
2000-08-28,99357,53.7,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA
2000-08-28,99360,48.400000000000006,Mazandaran,610.0,36.1,53.06,Polsefid,MASA
2000-08-28,99361,52.400000000000006,Mazandaran,1805.0,36.07,52.84,Alasht,MASA
2000-09-05,40732,44.400000000000006,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA
2000-09-05,40734,45.2,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA
2000-09-05,40735,54.400000000000006,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA
2000-09-05,40736,53.5,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA
2000-09-05,40737,46.2,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA
2000-09-05,40759,50.2,Mazandaran,23.0,36.54,53.0,Sari,MASA
2000-09-05,40760,48.5,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA
2000-09-05,40788,50.900000000000006,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA
2000-09-05,99299,48.300000000000004,Mazandaran,-10.0,36.74,53.84,Galugah,MASA
2000-09-05,99306,55.1,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA
2000-09-05,99309,46.0,Mazandaran,23.7,36.48,52.47,Amol,MASA
2000-09-05,99348,49.800000000000004,Mazandaran,1550.0,36.39,51.73,Kojur,MASA
2000-09-05,99357,52.300000000000004,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA
2000-09-05,99360,44.6,Mazandaran,610.0,36.1,53.06,Polsefid,MASA
2000-09-05,99361,48.7,Mazandaran,1805.0,36.07,52.84,Alasht,MASA
2000-09-13,40732,40.400000000000006,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA
2000-09-13,40734,41.2,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA
2000-09-13,40735,53.400000000000006,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA
2000-09-13,40736,49.5,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA
2000-09-13,40737,40.300000000000004,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA
2000-09-13,40759,44.900000000000006,Mazandaran,23.0,36.54,53.0,Sari,MASA
2000-09-13,40760,44.1,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA
2000-09-13,40788,45.400000000000006,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA
2000-09-13,99299,43.1,Mazandaran,-10.0,36.74,53.84,Galugah,MASA
2000-09-13,99306,49.6,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA
2000-09-13,99309,42.400000000000006,Mazandaran,23.7,36.48,52.47,Amol,MASA
2000-09-13,99348,44.800000000000004,Mazandaran,1550.0,36.39,51.73,Kojur,MASA
2000-09-13,99357,49.7,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA
2000-09-13,99360,43.900000000000006,Mazandaran,610.0,36.1,53.06,Polsefid,MASA
2000-09-13,99361,47.400000000000006,Mazandaran,1805.0,36.07,52.84,Alasht,MASA
2000-09-21,40732,33.7,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA
2000-09-21,40734,34.5,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA
2000-09-21,40735,43.7,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA
2000-09-21,40736,41.5,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA
2000-09-21,40737,34.6,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA
2000-09-21,40759,40.300000000000004,Mazandaran,23.0,36.54,53.0,Sari,MASA
2000-09-21,40760,41.0,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA
2000-09-21,40788,40.800000000000004,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA
2000-09-21,99299,38.6,Mazandaran,-10.0,36.74,53.84,Galugah,MASA
2000-09-21,99306,44.0,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA
2000-09-21,99309,38.300000000000004,Mazandaran,23.7,36.48,52.47,Amol,MASA
2000-09-21,99348,38.400000000000006,Mazandaran,1550.0,36.39,51.73,Kojur,MASA
2000-09-21,99357,41.800000000000004,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA
2000-09-21,99360,39.300000000000004,Mazandaran,610.0,36.1,53.06,Polsefid,MASA
2000-09-21,99361,41.7,Mazandaran,1805.0,36.07,52.84,Alasht,MASA
2000-09-29,40732,21.3,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA
2000-09-29,40734,18.900000000000002,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA
2000-09-29,40735,26.400000000000002,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA
2000-09-29,40736,27.900000000000002,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA
2000-09-29,40737,20.200000000000003,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA
2000-09-29,40759,26.400000000000002,Mazandaran,23.0,36.54,53.0,Sari,MASA
2000-09-29,40760,25.3,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA
2000-09-29,40788,26.900000000000002,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA
2000-09-29,99299,26.8,Mazandaran,-10.0,36.74,53.84,Galugah,MASA
2000-09-29,99306,34.800000000000004,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA
2000-09-29,99309,22.400000000000002,Mazandaran,23.7,36.48,52.47,Amol,MASA
2000-09-29,99348,21.700000000000003,Mazandaran,1550.0,36.39,51.73,Kojur,MASA
2000-09-29,99357,25.200000000000003,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA
2000-09-29,99360,21.400000000000002,Mazandaran,610.0,36.1,53.06,Polsefid,MASA
2000-09-29,99361,23.400000000000002,Mazandaran,1805.0,36.07,52.84,Alasht,MASA
2000-10-07,40732,27.8,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA
2000-10-07,40734,30.0,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA
2000-10-07,40735,41.300000000000004,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA
2000-10-07,40736,38.5,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA
2000-10-07,40737,31.200000000000003,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA
2000-10-07,40759,35.800000000000004,Mazandaran,23.0,36.54,53.0,Sari,MASA
2000-10-07,40760,38.400000000000006,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA
2000-10-07,40788,36.2,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA
2000-10-07,99299,35.1,Mazandaran,-10.0,36.74,53.84,Galugah,MASA
2000-10-07,99306,40.800000000000004,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA
2000-10-07,99309,32.9,Mazandaran,23.7,36.48,52.47,Amol,MASA
2000-10-07,99348,34.300000000000004,Mazandaran,1550.0,36.39,51.73,Kojur,MASA
2000-10-07,99357,37.300000000000004,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA
2000-10-07,99360,35.2,Mazandaran,610.0,36.1,53.06,Polsefid,MASA
2000-10-07,99361,37.0,Mazandaran,1805.0,36.07,52.84,Alasht,MASA
2000-10-15,40732,19.700000000000003,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA
2000-10-15,40734,19.6,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA
2000-10-15,40735,25.3,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA
2000-10-15,40736,26.3,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA
2000-10-15,40737,21.6,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA
2000-10-15,40759,25.6,Mazandaran,23.0,36.54,53.0,Sari,MASA
2000-10-15,40760,28.1,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA
2000-10-15,40788,24.8,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA
2000-10-15,99299,26.0,Mazandaran,-10.0,36.74,53.84,Galugah,MASA
2000-10-15,99306,30.8,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA
2000-10-15,99309,24.200000000000003,Mazandaran,23.7,36.48,52.47,Amol,MASA
2000-10-15,99348,22.1,Mazandaran,1550.0,36.39,51.73,Kojur,MASA
2000-10-15,99357,24.1,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA
2000-10-15,99360,26.3,Mazandaran,610.0,36.1,53.06,Polsefid,MASA
2000-10-15,99361,27.1,Mazandaran,1805.0,36.07,52.84,Alasht,MASA
2000-10-23,40732,20.0,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA
2000-10-23,40734,21.700000000000003,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA
2000-10-23,40735,28.900000000000002,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA
2000-10-23,40736,28.900000000000002,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA
2000-10-23,40737,23.6,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA
2000-10-23,40759,26.700000000000003,Mazandaran,23.0,36.54,53.0,Sari,MASA
2000-10-23,40760,31.6,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA
2000-10-23,40788,26.0,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA
2000-10-23,99299,27.5,Mazandaran,-10.0,36.74,53.84,Galugah,MASA
2000-10-23,99306,30.0,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA
2000-10-23,99309,24.400000000000002,Mazandaran,23.7,36.48,52.47,Amol,MASA
2000-10-23,99348,24.3,Mazandaran,1550.0,36.39,51.73,Kojur,MASA
2000-10-23,99357,27.3,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA
2000-10-23,99360,28.8,Mazandaran,610.0,36.1,53.06,Polsefid,MASA
2000-10-23,99361,29.3,Mazandaran,1805.0,36.07,52.84,Alasht,MASA
2000-10-31,40732,14.700000000000001,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA
2000-10-31,40734,12.8,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA
2000-10-31,40735,17.900000000000002,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA
2000-10-31,40736,19.900000000000002,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA
2000-10-31,40737,14.200000000000001,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA
2000-10-31,40759,16.2,Mazandaran,23.0,36.54,53.0,Sari,MASA
2000-10-31,40760,16.6,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA
2000-10-31,40788,15.9,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA
2000-10-31,99299,16.5,Mazandaran,-10.0,36.74,53.84,Galugah,MASA
2000-10-31,99306,23.200000000000003,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA
2000-10-31,99309,15.8,Mazandaran,23.7,36.48,52.47,Amol,MASA
2000-10-31,99348,14.700000000000001,Mazandaran,1550.0,36.39,51.73,Kojur,MASA
2000-10-31,99357,16.400000000000002,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA
2000-10-31,99360,15.0,Mazandaran,610.0,36.1,53.06,Polsefid,MASA
2000-10-31,99361,16.0,Mazandaran,1805.0,36.07,52.84,Alasht,MASA
2000-11-08,40732,11.8,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA
2000-11-08,40734,11.100000000000001,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA
2000-11-08,40735,17.3,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA
2000-11-08,40736,19.3,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA
2000-11-08,40737,13.700000000000001,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA
2000-11-08,40759,16.2,Mazandaran,23.0,36.54,53.0,Sari,MASA
2000-11-08,40760,17.400000000000002,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA
2000-11-08,40788,15.3,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA
2000-11-08,99299,16.400000000000002,Mazandaran,-10.0,36.74,53.84,Galugah,MASA
2000-11-08,99306,21.6,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA
2000-11-08,99309,15.100000000000001,Mazandaran,23.7,36.48,52.47,Amol,MASA
2000-11-08,99348,13.9,Mazandaran,1550.0,36.39,51.73,Kojur,MASA
2000-11-08,99357,14.8,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA
2000-11-08,99360,14.700000000000001,Mazandaran,610.0,36.1,53.06,Polsefid,MASA
2000-11-08,99361,15.4,Mazandaran,1805.0,36.07,52.84,Alasht,MASA
2000-11-16,40732,12.5,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA
2000-11-16,40734,11.200000000000001,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA
2000-11-16,40735,15.0,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA
